"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge"
3178 2 1 1 1 48 1 2 2 1 1 50
3178 3 2 1 1 12 2 2 2 1 1 50
3178 4 2 1 1 11 2 2 2 1 1 50
3179 2 1 8 1 57 1 2 2 8 1 47
3179 3 2 8 1 29 2 2 2 8 1 47
3179 4 1 8 1 23 2 2 2 8 1 47
3180 2 1 1 1 55 1 1 2 1 1 55
3181 2 1 3 1 36 1 2 2 1 1 36
3181 3 1 3 1 4 2 2 2 1 1 36
3181 4 2 3 1 2 2 2 2 1 1 36
3182 2 1 1 1 75 1 1 2 1 1 65
3183 2 1 1 1 31 1 2 2 1 1 35
3184 2 1 1 1 28 10 1 2 1 1 26
3185 2 1 2 1 6 2 2 2 2 1 26
3185 3 1 2 1 5 2 2 2 2 1 26
3185 4 2 2 1 4 2 2 2 2 1 26
3186 2 2 7 2 25 1 2 1 7 2 26
3187 2 1 1 1 22 2 1 2 1 1 42
3187 3 2 1 1 18 2 1 2 1 1 42
3188 2 2 1 1 79 1 1 1 1 1 78
3189 2 2 1 1 60 1 2 1 1 1 63
3189 3 1 1 1 25 2 2 1 1 1 63
3190 2 2 1 1 63 1 1 1 1 1 62
3191 2 1 1 1 18 2 2 1 1 1 44
3191 3 1 1 1 23 2 2 1 1 1 44
3191 4 1 1 1 53 10 2 1 1 1 44
3192 2 1 1 1 51 1 1 2 1 1 49
3193 2 1 1 1 50 1 1 2 1 1 45
3193 3 2 1 1 48 6 1 2 1 1 45
3194 2 2 2 1 59 10 2 1 2 1 66
3195 2 2 1 1 41 1 1 1 1 1 46
3195 3 1 1 1 16 2 1 1 1 1 46
3196 2 2 1 1 86 1 1 1 1 1 89
3197 2 1 2 1 48 10 2 2 1 1 33
3197 3 2 8 1 17 11 2 2 1 1 33
3197 4 1 8 1 16 11 2 2 1 1 33
3198 2 2 1 1 64 1 1 1 1 1 63
3199 2 2 1 5 57 1 1 1 1 1 61
3200 2 2 1 1 75 1 1 1 1 1 84
3201 2 2 1 1 24 10 1 2 1 1 27
3202 2 2 7 1 47 1 1 1 7 1 46
3202 3 1 7 1 19 2 1 1 7 1 46
3202 4 2 7 1 11 2 1 1 7 1 46
3203 2 2 1 1 65 1 1 1 3 1 66
3204 2 1 2 1 58 1 1 2 2 1 59
3205 2 2 1 1 17 2 1 2 1 1 46
3206 2 1 1 1 63 1 1 2 1 1 60
3207 2 2 1 1 80 1 1 1 1 1 81
3207 3 1 1 1 56 2 1 1 1 1 81
3208 2 2 1 1 60 1 1 1 1 1 61
3209 2 1 1 1 32 1 1 2 1 1 28
3209 3 2 2 1 3 2 1 2 1 1 28
3210 2 1 1 1 64 1 1 2 1 1 65
3211 2 1 7 4 47 1 2 2 7 3 46
3212 2 1 1 1 21 2 1 1 1 1 61
3212 3 1 1 1 20 2 1 1 1 1 61
3212 4 2 1 5 23 11 1 1 1 1 61
3213 2 2 1 1 23 10 2 1 1 1 24
3214 2 2 6 1 77 1 1 1 6 1 74
3215 2 1 1 1 52 1 2 2 1 1 38
3215 3 1 1 1 6 2 2 2 1 1 38
3215 4 2 1 1 2 2 2 2 1 1 38
3216 2 1 8 1 15 2 2 2 8 1 36
3216 3 1 8 1 3 2 2 2 8 1 36
3216 4 1 1 1 27 10 2 2 8 1 36
3217 2 1 1 1 84 1 1 2 1 1 70
3218 2 1 1 1 66 1 1 2 1 1 66
3219 2 2 1 1 75 1 1 1 1 1 70
3220 2 1 1 5 24 10 1 2 1 5 33
3221 2 1 1 1 81 1 1 2 1 1 80
3222 2 2 2 1 60 9 1 2 1 1 70
3223 2 1 1 1 44 1 1 2 1 1 43
3223 3 2 1 1 11 2 1 2 1 1 43
3223 4 2 1 1 8 2 1 2 1 1 43
3224 2 2 1 1 56 1 1 1 1 1 60
3224 3 2 1 1 26 2 1 1 1 1 60
3224 4 2 1 1 22 2 1 1 1 1 60
3225 2 1 7 2 23 2 1 2 7 2 46
3225 3 1 7 2 42 10 1 2 7 2 46
3226 2 1 7 2 47 1 1 2 7 2 44
3226 3 1 7 2 19 2 1 2 7 2 44
3227 2 1 1 1 51 1 2 2 1 1 44
3227 3 1 1 1 12 2 2 2 1 1 44
3228 2 1 2 1 17 2 2 2 2 1 35
3228 3 1 2 1 12 2 2 2 2 1 35
3229 2 2 1 1 60 1 1 1 1 1 65
3229 3 1 1 1 44 2 1 1 1 1 65
3230 2 1 1 1 51 1 1 2 1 1 56
3230 3 1 1 1 18 2 1 2 1 1 56
3230 4 2 4 1 15 2 1 2 1 1 56
3231 2 2 1 1 33 10 2 2 1 1 27
3232 2 2 5 1 50 1 2 1 5 1 58
3233 2 2 7 5 49 1 2 1 1 1 55
3234 2 2 1 1 71 1 1 1 1 1 73
3235 2 2 5 1 64 1 1 1 5 1 64
3236 2 1 1 1 47 1 1 2 1 1 49
3236 3 1 1 1 12 2 1 2 1 1 49
3237 2 1 8 2 54 1 1 2 8 1 50
3237 3 2 8 2 27 2 1 2 8 1 50
3238 2 2 1 1 66 1 1 1 1 1 61
3239 2 2 1 2 49 1 1 1 1 2 44
3239 3 2 1 2 16 2 1 1 1 2 44
3239 4 2 1 2 13 2 1 1 1 2 44
3240 2 1 1 1 73 1 1 2 1 1 72
3241 2 2 1 1 77 1 1 1 1 1 77
3242 2 1 1 1 64 1 1 2 1 1 66
3243 2 2 2 1 36 1 1 1 2 1 38
3244 2 1 1 1 38 2 2 1 1 1 73
3245 2 2 1 1 82 5 1 1 1 1 63
3245 3 2 1 1 49 9 1 1 1 1 63
3246 2 2 1 1 57 1 1 1 1 1 53
3246 3 1 1 1 25 2 1 1 1 1 53
3247 2 2 1 1 49 10 2 1 1 1 53
3248 2 1 1 1 45 1 1 2 1 1 45
3248 3 1 1 1 18 2 1 2 1 1 45
3248 4 2 1 1 16 2 1 2 1 1 45
3249 2 2 1 1 63 1 1 1 1 1 64
3250 2 2 2 1 63 1 1 1 2 1 61
3251 2 1 2 5 51 1 1 2 8 1 52
3251 3 1 2 5 18 2 1 2 8 1 52
3252 2 2 1 1 66 1 1 1 1 1 64
3253 2 1 6 1 66 1 1 2 6 1 65
3253 3 1 6 1 30 2 1 2 6 1 65
3254 2 2 1 1 57 1 1 1 1 1 55
3255 2 2 4 1 61 1 1 1 4 1 56
3255 3 1 4 1 25 2 1 1 4 1 56
3256 2 2 3 1 22 10 2 1 3 1 22
3257 2 2 1 1 26 2 1 2 1 1 60
3257 3 1 1 1 24 2 1 2 1 1 60
3257 4 1 1 1 21 2 1 2 1 1 60
3258 2 1 1 1 55 1 1 2 1 1 49
3259 2 2 1 1 44 1 1 1 1 1 46
3259 3 1 1 1 16 2 1 1 1 1 46
3259 4 1 1 1 6 2 1 1 1 1 46
3260 2 2 1 1 69 1 1 1 1 1 75
3261 2 2 1 1 64 1 1 1 1 1 65
3261 3 1 1 1 36 2 1 1 1 1 65
3261 4 1 1 1 13 8 1 1 1 1 65
3262 2 1 2 1 79 10 1 2 2 1 65
3263 2 2 1 1 57 1 1 1 1 1 60
3264 2 2 1 1 41 1 1 1 1 1 43
3264 3 1 1 1 10 2 1 1 1 1 43
3264 4 1 1 1 7 2 1 1 1 1 43
3265 2 2 1 1 55 1 1 1 1 1 60
3266 2 2 1 1 28 10 2 2 1 1 60
3267 2 2 1 1 15 2 2 1 1 1 62
3268 2 2 3 1 53 1 1 1 3 1 57
3269 2 2 8 1 72 1 1 1 1 1 64
3270 2 2 1 2 31 1 2 1 1 2 38
3270 3 2 1 2 4 2 2 1 1 2 38
3270 4 1 1 2 1 2 2 1 1 2 38
3271 2 1 1 1 50 10 2 1 1 1 50
3272 2 2 8 1 40 1 2 1 8 1 40
3273 2 2 1 1 78 1 1 1 1 1 79
3274 2 2 1 5 46 1 1 1 1 5 47
3275 2 2 1 1 74 1 1 1 1 1 75
3276 2 2 2 1 62 1 1 1 2 1 62
3277 2 2 8 1 28 1 1 1 1 1 29
3277 3 1 8 1 2 2 1 1 1 1 29
3278 2 2 1 1 64 1 1 1 1 1 65
3279 2 2 1 1 57 1 1 1 1 1 55
3280 2 1 8 1 39 1 1 2 2 1 36
3280 3 2 8 1 11 2 1 2 2 1 36
3280 4 2 8 1 6 2 1 2 2 1 36
3281 2 1 1 3 58 1 2 2 2 3 63
3281 3 1 1 3 35 2 2 2 2 3 63
3282 2 1 1 1 53 1 1 2 1 1 53
3282 3 1 1 1 19 2 1 2 1 1 53
3283 2 1 2 1 38 2 2 2 8 2 59
3283 3 1 2 1 35 2 2 2 8 2 59
3283 4 1 2 1 60 10 2 2 8 2 59
3284 2 1 1 1 44 1 1 2 1 1 44
3285 2 2 8 2 22 2 2 2 8 2 45
3285 3 2 8 2 18 2 2 2 8 2 45
3285 4 1 8 2 45 10 2 2 8 2 45
3286 2 2 5 1 88 1 1 1 5 1 95
3287 2 2 1 2 36 1 1 1 1 2 38
3287 3 2 1 2 13 2 1 1 1 2 38
3288 2 2 1 1 68 1 1 1 1 1 68
3288 3 1 1 1 30 2 1 1 1 1 68
3289 2 2 1 1 61 1 1 1 1 1 64
3290 2 1 1 1 20 8 1 2 1 1 66
3291 2 2 1 1 33 1 1 1 1 1 37
3291 3 1 1 1 5 2 1 1 1 1 37
3291 4 2 1 1 2 2 1 1 1 1 37
3292 2 2 8 1 35 1 1 1 1 1 41
3293 2 2 1 1 36 10 2 1 3 1 46
3294 2 2 1 1 80 1 1 1 1 1 81
3295 2 2 1 1 57 10 1 2 1 1 58
3296 2 2 1 1 60 1 1 1 1 1 68
3296 3 1 1 1 17 2 1 1 1 1 68
3296 4 1 1 1 71 6 1 1 1 1 68
3297 2 1 8 1 28 10 2 2 1 1 28
3298 2 2 1 1 79 1 1 1 1 1 81
3299 2 1 2 1 12 11 1 2 2 1 48
3300 2 1 1 1 62 1 1 2 1 1 61
3301 2 2 8 1 60 1 1 1 1 1 66
3302 2 2 1 1 86 1 1 1 1 1 91
3303 2 2 6 1 43 1 1 1 1 1 44
3303 3 1 8 1 15 2 1 1 1 1 44
3304 2 2 8 1 64 1 1 1 1 1 65
3305 2 2 1 1 47 1 1 1 1 1 46
3305 3 1 1 1 21 2 1 1 1 1 46
3306 2 2 1 1 27 10 2 2 1 1 27
3307 2 2 1 1 69 1 1 1 1 1 70
3308 2 2 1 1 28 10 2 1 1 1 29
3309 2 2 1 1 40 1 1 1 1 1 44
3309 3 2 1 1 11 2 1 1 1 1 44
3309 4 2 1 1 8 2 1 1 1 1 44
3310 2 1 1 1 66 10 1 1 1 1 64
3311 2 1 1 1 18 2 2 1 1 1 56
3311 3 1 1 1 14 2 2 1 1 1 56
3311 4 1 1 1 12 2 2 1 1 1 56
3312 2 2 1 1 71 10 1 1 1 1 74
3313 2 2 1 1 60 1 1 1 1 1 61
3314 2 1 1 1 29 2 2 2 1 1 56
3315 2 1 2 1 22 2 1 2 2 1 55
3316 2 2 1 1 53 1 1 1 1 1 55
3317 2 1 1 1 42 1 2 2 1 1 42
3317 3 1 1 1 9 2 2 2 1 1 42
3317 4 2 1 1 6 2 2 2 1 1 42
3318 2 2 1 1 63 1 1 1 1 1 71
3319 2 2 8 1 56 1 2 1 8 1 61
3320 2 1 1 1 39 11 2 1 1 1 37
3321 2 2 1 1 49 10 1 1 1 1 36
3321 3 1 1 1 39 10 1 1 1 1 36
3322 2 1 3 1 65 1 2 2 3 1 82
3323 2 1 1 1 47 1 2 2 1 1 41
3323 3 1 1 1 20 2 2 2 1 1 41
3323 4 1 1 1 11 2 2 2 1 1 41
3324 2 1 1 1 33 1 1 2 1 2 27
3324 3 2 1 2 4 2 1 2 1 2 27
3324 4 1 1 2 3 2 1 2 1 2 27
3325 2 1 1 1 64 1 1 2 1 1 61
3326 2 2 1 1 57 1 1 1 1 1 59
3327 2 1 1 1 76 10 1 2 1 1 53
3328 2 1 1 1 69 10 2 2 1 1 66
3329 2 1 1 1 29 2 2 2 1 1 57
3330 2 1 1 1 56 1 1 2 1 1 50
3330 3 2 1 1 27 2 1 2 1 1 50
3331 2 2 6 1 62 1 1 1 6 1 64
3331 3 2 6 1 36 2 1 1 6 1 64
3332 2 1 1 1 14 8 1 2 1 1 83
3332 3 1 1 1 50 10 1 2 1 1 83
3333 2 1 2 1 21 10 2 2 1 1 22
3334 2 1 1 1 33 10 2 2 1 5 34
3335 2 2 1 1 21 10 1 1 1 1 33
3336 2 1 1 1 66 1 1 2 1 1 61
3337 2 2 6 1 56 1 1 1 8 1 60
3337 3 2 9 1 27 2 1 1 8 1 60
3337 4 2 9 1 21 2 1 1 8 1 60
3338 2 1 2 1 8 2 2 2 2 1 37
3339 2 2 1 1 44 1 1 1 1 1 49
3340 2 2 1 1 66 1 1 1 1 1 66
3341 2 1 1 1 12 2 1 2 1 1 62
3342 2 2 1 1 59 1 1 1 1 1 58
3343 2 2 1 1 73 1 1 1 1 1 89
3344 2 2 1 1 63 1 2 1 1 1 62
3345 2 2 1 1 75 1 1 1 1 1 78
3346 2 1 1 1 30 1 2 2 1 1 30
3347 2 1 1 2 56 11 1 1 1 2 61
3348 2 1 1 1 26 2 1 2 1 1 51
3349 2 1 2 1 66 1 1 2 2 1 52
3349 3 1 2 1 36 2 1 2 2 1 52
3349 4 1 2 1 31 2 1 2 2 1 52
3350 2 2 1 1 34 1 2 1 1 1 33
3350 3 1 1 1 3 2 2 1 1 1 33
3351 2 1 1 1 62 1 1 2 1 1 59
3352 2 1 8 1 14 2 2 2 8 1 54
3353 2 2 1 1 66 1 1 1 1 1 66
3354 2 2 1 1 69 1 1 1 1 1 75
3355 2 1 1 1 61 10 1 2 1 1 62
3356 2 2 1 1 66 1 1 1 1 1 80
3356 3 2 1 1 16 8 1 1 1 1 80
3357 2 2 2 1 25 9 1 2 2 1 36
3358 2 2 1 1 19 2 1 1 1 1 61
3358 3 1 1 1 18 2 1 1 1 1 61
3358 4 1 1 1 15 2 1 1 1 1 61
3359 2 2 1 1 75 1 1 1 1 1 70
3360 2 1 1 1 71 1 1 2 1 1 69
3361 2 2 1 1 81 1 1 1 1 1 81
3362 2 2 1 1 9 2 2 1 1 3 32
3363 2 2 1 1 52 1 1 1 1 1 48
3364 2 2 1 1 82 11 1 2 1 1 76
3364 3 2 1 1 72 11 1 2 1 1 76
3365 2 1 1 1 30 1 1 2 1 1 30
3365 3 2 1 1 3 2 1 2 1 1 30
3365 4 2 1 1 1 2 1 2 1 1 30
3366 2 2 1 1 53 1 1 1 1 1 56
3367 2 2 4 1 54 1 1 1 4 1 56
3367 3 1 4 1 17 2 1 1 4 1 56
3368 2 1 1 1 21 2 1 2 1 1 59
3368 3 1 1 1 59 10 1 2 1 1 59
3369 2 2 1 1 58 1 2 1 1 1 66
3370 2 2 8 3 3 2 2 2 2 1 29
3371 2 2 1 1 34 1 2 1 1 1 36
3371 3 2 1 1 1 2 2 1 1 1 36
3372 2 2 1 1 44 1 2 1 1 1 46
3372 3 2 1 1 20 2 2 1 1 1 46
3372 4 2 1 1 13 2 2 1 1 1 46
3373 2 2 1 1 53 1 1 1 1 1 58
3373 3 1 1 1 22 2 1 1 1 1 58
3374 2 2 2 1 36 1 1 1 2 1 35
3374 3 2 2 1 5 2 1 1 2 1 35
3374 4 1 2 1 3 2 1 1 2 1 35
3375 2 1 1 1 3 2 2 1 1 1 20
3375 3 2 1 1 22 10 2 1 1 1 20
3376 2 2 1 1 48 1 1 1 1 1 52
3376 3 1 1 1 25 2 1 1 1 1 52
3376 4 1 1 1 20 2 1 1 1 1 52
3377 2 2 1 2 55 1 1 1 1 2 54
3378 2 2 1 1 32 1 2 1 1 1 32
3379 2 1 1 1 72 1 1 2 1 1 62
3380 2 2 1 1 15 2 1 2 1 1 48
3380 3 1 1 1 40 6 1 2 1 1 48
3381 2 2 1 5 57 1 1 1 1 5 58
3381 3 2 1 5 16 2 1 1 1 5 58
3382 2 2 1 1 51 1 1 1 1 1 53
3383 2 2 1 1 61 1 1 1 1 1 65
3384 2 2 1 1 41 1 1 1 1 1 53
3384 3 1 1 1 18 2 1 1 1 1 53
3384 4 2 1 1 14 2 1 1 1 1 53
3385 2 1 1 1 50 1 1 2 1 1 43
3385 3 2 1 1 8 2 1 2 1 1 43
3385 4 1 1 1 5 2 1 2 1 1 43
3386 2 2 1 2 73 1 1 1 1 2 73
3387 2 1 1 1 31 10 2 2 1 1 31
3388 2 1 1 1 55 1 1 2 1 1 54
3389 2 1 7 5 27 10 2 1 7 5 22
3390 2 1 8 1 2 2 2 2 8 1 23
3390 3 1 8 1 21 10 2 2 8 1 23
3391 2 1 1 1 59 1 1 2 1 1 65
3392 2 1 1 1 48 1 1 2 1 1 46
3393 2 1 1 1 28 10 2 1 1 1 28
3394 2 2 1 1 64 1 1 1 1 1 62
3395 2 2 1 1 58 1 1 1 1 1 44
3396 2 2 1 2 68 1 1 1 1 2 69
3396 3 1 1 2 71 9 1 1 1 2 69
3397 2 1 1 1 41 1 1 2 1 1 47
3397 3 2 1 1 8 2 1 2 1 1 47
3397 4 1 1 1 2 2 1 2 1 1 47
3398 2 1 1 1 51 1 1 2 1 1 50
3398 3 1 1 1 29 2 1 2 1 1 50
3399 2 2 1 1 60 1 1 1 1 1 63
3400 2 2 1 1 49 1 1 1 1 5 45
3400 3 2 1 5 7 2 1 1 1 5 45
3400 4 2 1 5 72 4 1 1 1 5 45
3401 2 2 1 1 68 1 1 1 1 1 81
3401 3 1 1 1 32 2 1 1 1 1 81
3402 2 2 1 1 84 1 1 1 1 1 85
3403 2 1 1 1 71 1 1 2 1 1 68
3404 2 2 1 1 68 1 1 1 1 1 72
3405 2 1 1 1 24 2 2 1 1 1 51
3406 2 2 1 1 41 1 1 1 1 1 53
3406 3 1 1 1 18 2 1 1 1 1 53
3406 4 2 1 1 12 2 1 1 1 1 53
3407 2 2 1 2 43 1 1 1 1 2 42
3407 3 1 1 2 7 2 1 1 1 2 42
3408 2 2 7 2 69 1 1 1 7 2 79
3409 2 2 1 1 56 1 1 1 1 1 61
3410 2 2 2 1 25 2 1 2 2 1 49
3411 2 1 1 1 69 1 1 2 1 1 68
3412 2 2 1 1 57 1 1 1 3 1 58
3413 2 1 1 1 53 2 1 2 1 1 81
3414 2 1 1 1 70 1 1 2 1 1 66
3415 2 1 1 1 60 1 1 2 1 1 56
3416 2 1 2 1 58 10 1 2 1 1 71
3417 2 1 1 1 26 1 1 2 1 1 23
3417 3 2 1 1 1 2 1 2 1 1 23
3418 2 2 1 1 64 1 1 1 1 1 66
3419 2 2 1 1 18 2 2 2 1 1 42
3420 2 2 1 1 39 1 1 1 1 1 37
3420 3 2 1 1 5 2 1 1 1 1 37
3420 4 1 1 1 3 2 1 1 1 1 37
3421 2 2 1 1 33 10 2 1 1 1 32
3422 2 1 1 1 18 2 1 2 1 1 53
3423 2 1 1 1 68 1 1 2 1 1 79
3423 3 1 1 1 16 9 1 2 1 1 79
3424 2 2 6 1 41 1 1 1 6 1 44
3424 3 2 6 1 13 2 1 1 6 1 44
3424 4 2 6 1 11 2 1 1 6 1 44
3425 2 2 1 1 11 8 1 2 1 1 58
3426 2 2 1 1 52 1 1 1 1 1 58
3426 3 1 1 1 26 2 1 1 1 1 58
3426 4 2 1 1 16 2 1 1 1 1 58
3427 2 2 1 1 55 1 1 1 1 1 60
3427 3 2 1 1 27 2 1 1 1 1 60
3427 4 2 1 1 26 2 1 1 1 1 60
3428 2 1 1 1 57 1 1 2 1 1 54
3428 3 1 1 1 20 2 1 2 1 1 54
3428 4 2 1 1 85 4 1 2 1 1 54
3429 2 1 1 1 41 9 1 1 1 1 62
3430 2 1 8 1 56 1 1 2 2 1 56
3430 3 2 8 1 28 2 1 2 2 1 56
3431 2 2 1 1 32 9 2 2 1 1 56
3432 2 2 7 2 39 1 1 1 1 1 42
3432 3 2 8 2 18 2 1 1 1 1 42
3432 4 1 8 2 13 2 1 1 1 1 42
3433 2 1 1 1 49 1 1 2 1 1 41
3433 3 1 1 1 19 2 1 2 1 1 41
3434 2 2 1 1 50 1 1 1 1 1 59
3434 3 2 1 1 21 2 1 1 1 1 59
3435 2 2 1 1 59 1 1 1 1 1 74
3436 2 2 1 1 51 10 1 2 1 1 48
3437 2 2 1 1 74 1 1 1 1 1 76
3438 2 2 1 1 68 1 1 1 1 1 73
3439 2 2 1 1 62 1 1 1 1 1 62
3440 2 2 2 1 13 2 2 2 8 1 40
3441 2 2 1 1 86 1 1 1 1 1 94
3442 2 1 1 1 89 1 2 2 1 1 88
3443 2 1 1 1 77 1 1 2 1 1 77
3444 2 1 1 1 61 1 1 2 1 1 59
3445 2 1 1 1 71 11 1 1 1 1 47
3446 2 2 1 1 29 1 1 1 1 1 29
3446 3 2 1 1 3 2 1 1 1 1 29
3446 4 1 1 1 1 2 1 1 1 1 29
3447 2 2 1 1 68 1 1 1 1 1 69
3448 2 2 2 1 61 1 2 1 2 1 61
3449 2 2 2 1 46 1 1 1 2 1 46
3449 3 2 2 1 14 2 1 1 2 1 46
3450 2 1 1 1 82 1 1 2 1 1 73
3451 2 1 1 1 16 2 2 2 1 1 54
3451 3 1 1 1 15 2 2 2 1 1 54
3452 2 2 1 1 66 2 2 2 1 1 86
3453 2 1 3 1 40 10 2 2 9 1 45
3454 2 1 1 1 44 1 1 2 1 1 45
3454 3 2 1 1 13 2 1 2 1 1 45
3455 2 2 1 1 70 1 1 1 1 1 75
3456 2 1 2 1 80 1 1 2 2 1 78
3457 2 1 1 2 53 1 2 2 1 2 52
3458 2 2 1 1 25 6 1 2 1 1 26
3458 3 1 1 1 50 4 1 2 1 1 26
3458 4 2 1 1 50 4 1 2 1 1 26
3459 2 2 1 1 54 1 1 1 1 1 64
3460 2 2 1 1 55 1 1 1 1 1 70
3461 2 2 1 1 54 1 1 1 1 1 58
3461 3 1 1 1 20 2 1 1 1 1 58
3462 2 2 1 1 51 1 1 1 1 1 58
3463 2 2 1 1 76 1 1 1 1 1 80
3463 3 2 1 1 45 2 1 1 1 1 80
3464 2 1 2 1 25 2 2 2 2 1 52
3464 3 2 8 5 42 11 2 2 2 1 52
3465 2 1 1 1 31 1 2 2 1 1 38
3466 2 2 1 1 29 8 1 2 1 1 87
3467 2 2 1 1 53 10 1 1 1 1 60
3468 2 2 1 1 76 1 1 1 1 1 79
3469 2 2 1 1 25 1 2 1 1 1 27
3470 2 2 1 1 53 1 1 1 1 1 51
3471 2 1 2 1 58 1 1 2 2 1 57
3471 3 2 2 1 31 9 1 2 2 1 57
3472 2 1 1 1 69 1 1 2 1 1 67
3473 2 1 1 1 81 1 1 2 1 1 83
3474 2 2 1 1 18 2 2 2 1 1 41
3474 3 2 1 1 15 2 2 2 1 1 41
3474 4 1 1 1 19 2 2 2 1 1 41
3475 2 1 1 1 38 8 1 2 1 1 86
3476 2 2 6 1 38 1 1 1 6 1 59
3477 2 2 1 1 77 1 1 1 1 1 80
3478 2 2 1 1 63 1 1 1 1 1 65
3479 2 1 1 1 34 10 2 2 1 1 28
3480 2 2 1 1 63 1 1 1 1 1 68
3481 2 1 3 1 8 2 1 2 1 1 39
3481 3 1 3 1 38 10 1 2 1 1 39
3482 2 2 1 1 71 1 1 1 1 1 74
3483 2 2 1 1 93 4 1 2 1 1 63
3484 2 1 1 2 44 1 1 2 1 2 46
3484 3 2 1 2 17 2 1 2 1 2 46
3485 2 1 1 1 46 1 1 2 1 1 46
3485 3 1 1 1 13 2 1 2 1 1 46
3485 4 1 1 1 10 2 1 2 1 1 46
3486 2 2 1 1 40 1 1 1 1 1 48
3487 2 2 1 1 33 1 1 1 1 1 34
3487 3 2 1 1 2 2 1 1 1 1 34
3487 4 2 1 1 1 2 1 1 1 1 34
3488 2 2 6 1 48 1 1 1 6 1 62
3488 3 2 6 1 6 2 1 1 6 1 62
3489 2 2 2 1 28 1 2 1 2 1 35
3489 3 2 2 1 10 2 2 1 2 1 35
3489 4 1 2 1 6 2 2 1 2 1 35
3490 2 2 1 1 45 1 1 1 1 1 41
3490 3 2 1 1 18 2 1 1 1 1 41
3491 2 1 1 1 63 1 1 2 1 1 63
3492 2 1 1 1 54 10 1 2 1 1 63
3493 2 2 1 1 48 1 1 1 1 1 51
3493 3 1 1 1 21 2 1 1 1 1 51
3493 4 2 1 1 77 5 1 1 1 1 51
3494 2 2 1 1 20 8 2 2 1 1 65
3495 2 2 1 1 54 1 1 1 1 1 57
3496 2 2 1 1 57 10 2 2 1 1 62
3497 2 1 6 1 46 1 1 2 6 1 45
3498 2 2 8 1 27 1 1 1 2 1 30
3498 3 1 2 1 1 2 1 1 2 1 30
3499 2 1 1 1 10 2 2 1 1 1 37
3499 3 1 1 1 30 6 2 1 1 1 37
3500 2 1 1 1 66 1 1 2 1 1 67
3501 2 2 1 1 59 1 1 1 3 1 65
3502 2 1 1 1 51 1 1 2 1 1 48
3502 3 1 1 1 31 2 1 2 1 1 48
3503 2 2 1 1 21 2 2 2 1 1 57
3503 3 2 1 1 20 2 2 2 1 1 57
3504 2 2 1 1 64 1 1 1 1 1 69
3505 2 1 1 1 70 1 1 2 1 1 65
3506 2 1 2 1 73 1 1 2 2 1 73
3506 3 1 2 1 40 9 1 2 2 1 73
3507 2 1 1 1 59 10 2 1 1 1 59
3508 2 2 1 1 73 1 1 1 1 1 69
3508 3 1 1 1 17 8 1 1 1 1 69
3509 2 2 1 1 12 2 2 2 1 1 37
3509 3 1 1 1 28 10 2 2 1 1 37
3510 2 2 1 1 65 1 1 1 1 1 59
3511 2 1 1 1 40 1 1 2 1 1 34
3511 3 2 1 1 5 2 1 2 1 1 34
3511 4 1 1 1 1 2 1 2 1 1 34
3512 2 1 7 2 77 1 2 2 7 2 71
3513 2 2 1 1 70 1 1 1 1 1 71
3514 2 1 1 1 3 2 2 2 1 1 26
3514 3 1 1 1 1 2 2 2 1 1 26
3514 4 2 1 1 24 6 2 2 1 1 26
3515 2 2 1 1 78 1 1 1 1 1 74
3516 2 2 1 1 58 1 1 1 1 1 75
3517 2 1 1 1 42 1 1 2 1 1 31
3517 3 1 1 1 1 2 1 2 1 1 31
3517 4 1 1 1 19 2 1 2 1 1 31
3518 2 2 1 1 78 1 1 1 1 1 84
3519 2 2 2 1 13 2 1 2 1 1 56
3519 3 1 2 1 11 2 1 2 1 1 56
3519 4 2 1 1 57 10 1 2 1 1 56
3520 2 2 1 1 7 2 1 2 1 1 30
3521 2 1 2 1 60 10 2 2 2 1 68
3522 2 2 1 1 58 1 1 1 1 1 57
3523 2 2 1 1 39 1 1 1 1 1 38
3523 3 1 1 1 14 2 1 1 1 1 38
3523 4 2 1 1 12 2 1 1 1 1 38
3524 2 2 1 1 36 1 1 1 1 1 42
3524 3 2 1 1 11 2 1 1 1 1 42
3525 2 2 1 1 78 1 1 1 1 1 78
3526 2 2 1 1 59 1 1 1 1 1 54
3527 2 2 6 1 41 1 1 1 6 1 50
3528 2 1 1 1 60 1 1 2 1 1 60
3529 2 2 1 1 76 1 1 1 1 1 82
3530 2 2 1 1 55 10 2 1 1 1 56
3531 2 1 1 1 29 10 1 1 1 1 25
3531 3 1 2 1 25 10 1 1 1 1 25
3532 2 2 1 1 50 1 1 1 1 1 50
3532 3 1 1 1 18 2 1 1 1 1 50
3532 4 2 1 1 17 2 1 1 1 1 50
3533 2 1 1 1 22 2 1 2 1 1 64
3533 3 1 1 1 93 4 1 2 1 1 64
3534 2 1 2 1 69 1 1 2 2 1 55
3535 2 1 1 1 34 1 1 2 1 1 30
3535 3 1 1 1 8 2 1 2 1 1 30
3536 2 2 1 1 27 1 1 1 1 1 30
3537 2 2 1 1 57 1 1 1 1 1 55
3537 3 2 1 1 18 2 1 1 1 1 55
3538 2 1 1 2 80 1 1 2 1 2 74
3538 3 2 1 2 37 8 1 2 1 2 74
3538 4 1 1 2 33 8 1 2 1 2 74
