"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
327 2 2 1 1 49 2 1 1 1 1 50 1
327 3 1 1 1 25 3 1 1 1 1 50 1
327 4 1 1 1 23 3 1 1 1 1 50 1
328 2 2 1 1 56 2 1 1 1 1 59 1
329 2 2 1 1 52 2 1 1 1 1 46 1
330 2 1 1 1 38 11 1 1 1 1 61 1
331 2 1 1 1 36 11 2 2 1 1 29 1
332 2 2 1 1 63 2 1 1 1 1 63 1
333 2 2 8 1 26 3 1 2 8 1 49 1
333 3 1 8 1 76 6 1 2 8 1 49 1
333 4 2 8 1 66 6 1 2 8 1 49 1
334 2 2 7 2 25 3 1 2 7 2 48 1
334 3 1 7 2 7 3 1 2 7 2 48 1
335 2 1 1 1 57 2 1 2 1 1 53 1
336 2 2 1 1 58 2 1 1 1 1 58 1
337 2 2 1 1 22 11 2 1 1 1 25 1
338 2 1 1 5 19 3 1 2 1 5 49 1
338 3 2 1 5 13 3 1 2 1 5 49 1
339 2 1 1 1 63 2 1 2 1 1 62 1
340 2 2 1 1 42 2 1 1 1 1 41 1
340 3 1 1 1 13 3 1 1 1 1 41 1
340 4 2 1 1 12 3 1 1 1 1 41 1
341 2 2 1 1 59 3 1 1 1 1 81 1
341 3 1 1 1 22 9 1 1 1 1 81 1
342 2 2 1 1 72 2 1 1 1 1 78 1
343 2 2 1 1 66 2 1 1 1 1 68 1
344 2 2 1 1 55 2 1 1 1 1 57 1
344 3 1 1 1 30 3 1 1 1 1 57 1
345 2 1 1 1 25 3 1 1 1 1 49 1
346 2 1 1 1 69 11 1 2 1 1 70 1
347 2 2 1 1 28 11 2 1 1 1 37 1
348 2 1 1 1 81 11 1 2 1 1 86 1
349 2 2 1 1 12 3 1 1 1 1 38 1
349 3 1 1 1 19 3 1 1 1 1 38 1
350 2 1 1 1 22 11 2 1 7 2 22 1
350 3 1 1 1 22 11 2 1 7 2 22 1
351 2 2 1 1 61 2 1 1 1 1 61 1
352 2 2 1 1 66 2 1 1 1 1 66 1
353 2 2 1 1 70 3 1 2 1 1 88 1
353 3 1 1 1 51 9 1 2 1 1 88 1
354 2 2 7 5 30 11 2 1 2 1 30 1
355 2 1 1 2 47 3 1 2 7 2 71 1
355 3 1 1 2 26 3 1 2 7 2 71 1
356 2 2 1 5 30 11 1 1 1 1 35 1
357 2 2 4 1 37 7 2 1 4 1 50 1
358 2 2 1 1 63 3 1 2 1 1 89 1
359 2 2 1 1 69 2 1 1 1 1 71 1
360 2 1 1 1 42 10 2 2 1 1 62 1
361 2 1 1 5 8 3 2 2 1 5 34 1
361 3 2 1 5 4 3 2 2 1 5 34 1
362 2 2 1 1 53 2 1 1 1 1 59 1
363 2 2 1 1 48 2 1 1 1 1 54 1
364 2 1 1 1 28 3 1 1 1 1 62 1
364 3 2 1 1 27 3 1 1 1 1 62 1
365 2 2 1 1 72 2 1 1 1 1 72 1
366 2 1 1 1 25 11 2 2 1 1 24 1
366 3 2 1 1 24 11 2 2 1 1 24 1
367 2 2 1 1 62 2 1 1 1 1 60 1
368 2 2 1 1 55 2 1 1 1 1 57 1
369 2 1 1 1 7 7 2 2 1 1 22 1
369 3 2 1 1 46 5 2 2 1 1 22 1
369 4 2 1 1 72 10 2 2 1 1 22 1
370 2 1 1 1 58 2 1 2 1 1 56 1
371 2 2 2 1 11 3 2 2 1 1 30 1
372 2 2 1 1 33 2 1 1 1 1 31 1
372 3 1 1 1 1 3 1 1 1 1 31 1
373 2 2 7 3 12 3 2 2 7 3 31 1
374 2 2 1 1 64 2 1 1 1 1 64 1
375 2 1 1 1 27 3 1 2 1 1 52 1
375 3 2 1 1 24 3 1 2 1 1 52 1
375 4 2 1 1 80 5 1 2 1 1 52 1
376 2 2 1 2 30 2 2 1 1 2 27 1
377 2 2 1 1 51 2 1 1 1 1 52 1
377 3 1 1 1 12 3 1 1 1 1 52 1
378 2 1 1 1 26 3 1 1 1 1 60 1
378 3 1 1 1 18 3 1 1 1 1 60 1
378 4 1 1 1 17 12 1 1 1 1 60 1
379 2 2 1 1 73 2 1 1 1 1 76 1
380 2 2 1 2 45 3 1 2 1 1 67 1
381 2 2 2 3 43 2 1 1 2 1 44 1
381 3 2 2 3 15 3 1 1 2 1 44 1
381 4 1 2 3 11 3 1 1 2 1 44 1
382 2 2 1 1 34 2 1 1 1 1 39 1
382 3 1 1 1 11 3 1 1 1 1 39 1
383 2 2 1 1 9 3 2 2 1 1 26 1
383 3 2 1 1 3 3 2 2 1 1 26 1
384 2 2 1 1 79 2 1 1 1 1 79 1
385 2 2 1 3 64 2 2 1 1 3 68 1
386 2 2 3 1 42 3 1 1 3 1 66 1
386 3 1 3 1 43 12 1 1 3 1 66 1
387 2 1 2 1 18 3 2 2 2 1 36 1
387 3 2 2 1 11 3 2 2 2 1 36 1
388 2 1 1 1 48 2 1 2 1 1 40 1
388 3 1 1 1 14 3 1 2 1 1 40 1
389 2 2 2 1 45 2 1 1 2 1 43 1
389 3 2 2 1 19 3 1 1 2 1 43 1
390 2 1 7 2 5 3 1 2 7 5 30 1
390 3 2 7 2 4 3 1 2 7 5 30 1
390 4 2 7 2 1 3 1 2 7 5 30 1
391 2 1 1 1 21 3 1 2 1 1 62 1
392 2 1 8 1 59 2 1 2 1 1 57 1
393 2 2 4 1 58 2 1 1 4 1 56 1
394 2 2 1 1 43 2 1 1 1 1 42 1
394 3 2 1 1 10 3 1 1 1 1 42 1
394 4 2 1 1 7 3 1 1 1 1 42 1
395 2 1 1 1 52 2 1 2 1 1 58 1
396 2 2 6 1 32 2 1 1 6 1 38 1
396 3 1 6 1 6 3 1 1 6 1 38 1
396 4 1 6 1 2 3 1 1 6 1 38 1
397 2 2 1 1 37 2 2 1 1 1 37 1
397 3 1 1 1 9 3 2 1 1 1 37 1
397 4 2 1 1 6 3 2 1 1 1 37 1
398 2 1 1 1 27 7 1 1 1 1 28 1
398 3 2 1 1 26 11 1 1 1 1 28 1
399 2 2 1 1 74 2 1 1 1 1 79 1
400 2 2 1 2 45 2 1 1 1 2 50 1
400 3 1 1 2 24 3 1 1 1 2 50 1
400 4 1 1 2 20 3 1 1 1 2 50 1
401 2 2 1 1 56 2 1 1 1 1 59 1
402 2 2 1 1 70 2 1 1 1 1 76 1
403 2 2 1 1 43 2 1 1 1 1 44 1
403 3 1 1 1 18 3 1 1 1 1 44 1
404 2 2 1 1 31 3 1 1 1 1 56 1
405 2 1 1 1 76 2 1 2 1 1 76 1
406 2 1 1 1 51 2 1 2 1 1 53 1
407 2 2 1 1 71 2 1 1 1 1 72 1
408 2 1 1 2 35 2 1 2 1 2 36 1
408 3 1 1 2 8 3 1 2 1 2 36 1
408 4 1 1 2 5 3 1 2 1 2 36 1
409 2 2 1 1 33 11 2 1 1 1 41 1
410 2 1 1 2 41 2 1 2 1 2 30 1
410 3 2 1 2 11 3 1 2 1 2 30 1
410 4 1 1 2 6 3 1 2 1 2 30 1
411 2 2 1 1 81 2 2 1 1 1 88 1
412 2 1 1 1 20 3 1 2 1 1 46 1
413 2 2 1 1 60 2 1 1 1 1 74 1
414 2 2 1 1 55 2 1 1 1 1 60 1
414 3 1 1 1 31 3 1 1 1 1 60 1
415 2 1 1 1 78 2 1 2 1 1 72 1
416 2 2 1 1 66 2 1 1 1 1 63 1
417 2 2 5 1 73 2 1 1 5 1 73 1
418 2 1 1 1 51 2 1 2 1 1 46 1
418 3 1 1 1 19 3 1 2 1 1 46 1
419 2 1 1 1 54 2 1 2 1 1 49 1
419 3 2 1 1 19 3 1 2 1 1 49 1
419 4 1 1 1 16 3 1 2 1 1 49 1
420 2 2 7 3 46 2 1 1 7 3 45 1
420 3 2 7 3 26 3 1 1 7 3 45 1
420 4 2 7 3 22 3 1 1 7 3 45 1
421 2 2 1 5 23 3 1 2 1 5 46 1
421 3 2 1 5 20 3 1 2 1 5 46 1
421 4 1 1 5 15 3 1 2 1 5 46 1
422 2 1 1 1 40 2 1 2 1 1 39 1
422 3 2 1 1 4 3 1 2 1 1 39 1
423 2 2 1 1 58 2 1 1 1 1 67 1
424 2 2 1 1 75 2 1 1 1 1 76 1
425 2 1 1 1 44 3 1 1 1 1 73 1
426 2 1 1 3 26 3 1 2 1 3 56 1
426 3 1 1 3 22 3 1 2 1 3 56 1
427 2 2 1 1 49 2 1 1 1 1 54 1
427 3 2 1 1 22 3 1 1 1 1 54 1
427 4 1 1 1 21 3 1 1 1 1 54 1
428 2 1 1 1 23 3 2 1 1 1 54 1
428 3 2 1 1 45 11 2 1 1 1 54 1
429 2 2 3 1 39 11 2 1 1 1 42 1
429 3 1 3 1 18 12 2 1 1 1 42 1
430 2 2 2 1 85 5 1 1 2 1 53 1
431 2 1 2 1 2 3 2 1 2 1 41 1
431 3 1 1 2 6 3 2 1 2 1 41 1
431 4 2 1 2 24 11 2 1 2 1 41 1
432 2 1 1 1 65 2 1 2 1 1 62 1
432 3 1 1 1 36 3 1 2 1 1 62 1
433 2 1 1 1 70 11 1 2 1 1 64 1
434 2 2 1 1 17 3 2 2 1 1 40 1
434 3 1 1 1 8 3 2 2 1 1 40 1
434 4 1 1 1 7 3 2 2 1 1 40 1
435 2 2 1 1 69 2 1 1 1 1 70 1
436 2 1 1 1 7 3 1 1 1 1 39 1
436 3 2 1 1 6 3 1 1 1 1 39 1
437 2 2 1 1 36 2 1 1 1 1 37 1
437 3 2 1 1 10 3 1 1 1 1 37 1
437 4 2 1 1 7 3 1 1 1 1 37 1
438 2 1 1 1 24 2 2 2 1 1 26 1
438 3 2 1 1 2 3 2 2 1 1 26 1
439 2 1 7 2 16 3 2 2 7 2 37 1
439 3 2 7 2 12 3 2 2 7 2 37 1
439 4 2 7 2 12 3 2 2 7 2 37 1
440 2 1 1 1 36 2 1 2 1 1 34 1
440 3 1 1 1 9 3 1 2 1 1 34 1
440 4 1 1 1 5 3 1 2 1 1 34 1
441 2 2 8 1 18 3 2 2 8 1 37 1
441 3 2 8 1 16 3 2 2 8 1 37 1
441 4 1 8 1 13 3 2 2 8 1 37 1
442 2 1 6 1 47 3 1 2 6 1 76 1
442 3 1 6 1 43 3 1 2 6 1 76 1
442 4 2 6 1 40 4 1 2 6 1 76 1
443 2 2 1 1 43 11 1 1 1 1 36 1
444 2 1 1 1 58 2 1 2 1 1 64 1
445 2 2 1 1 63 2 1 1 1 1 60 1
446 2 2 1 1 8 3 1 2 1 1 33 1
446 3 2 1 1 3 3 1 2 1 1 33 1
446 4 1 1 2 36 11 1 2 1 1 33 1
447 2 1 1 1 37 2 1 2 1 1 37 1
447 3 2 1 1 8 3 1 2 1 1 37 1
447 4 1 1 1 6 3 1 2 1 1 37 1
448 2 1 1 1 41 7 2 2 1 1 43 1
448 3 1 1 1 44 11 2 2 1 1 43 1
449 2 1 1 1 71 2 1 2 1 1 78 1
450 2 1 1 1 32 2 1 2 1 1 32 1
450 3 2 1 1 1 3 1 2 1 1 32 1
451 2 2 1 1 65 2 1 1 1 1 62 1
452 2 2 1 1 40 2 2 1 1 1 45 1
453 2 1 1 1 39 3 2 1 1 1 66 1
454 2 2 1 1 56 2 1 1 1 1 60 1
454 3 2 1 1 21 3 1 1 1 1 60 1
455 2 2 1 1 48 2 1 1 1 1 46 1
456 2 2 1 1 35 2 1 1 1 1 35 1
456 3 1 1 1 5 3 1 1 1 1 35 1
456 4 1 1 1 3 3 1 1 1 1 35 1
457 2 1 1 1 55 2 1 2 1 1 52 1
458 2 2 1 1 48 2 1 1 1 1 49 1
458 3 2 1 1 19 3 1 1 1 1 49 1
459 2 2 1 1 72 2 1 1 1 1 72 1
460 2 2 2 1 25 2 1 1 2 1 25 1
460 3 1 2 1 3 3 1 1 2 1 25 1
460 4 2 2 1 7 3 1 1 2 1 25 1
461 2 2 1 1 55 2 1 1 1 1 46 1
462 2 2 1 1 64 2 1 1 1 1 66 1
463 2 2 1 1 60 2 1 1 1 1 61 1
464 2 2 1 1 87 2 1 1 1 1 91 1
465 2 2 1 1 18 3 1 1 1 1 48 1
465 3 1 1 1 18 9 1 1 1 1 48 1
466 2 1 1 1 27 11 2 2 1 2 25 1
467 2 1 1 1 60 2 1 2 1 1 60 1
468 2 2 1 1 71 2 1 1 1 1 72 1
469 2 1 1 1 26 11 2 1 1 1 31 1
469 3 1 7 1 26 11 2 1 1 1 31 1
470 2 2 1 1 63 2 1 1 1 1 70 1
471 2 1 6 1 56 2 1 2 6 1 56 1
471 3 1 6 1 24 3 1 2 6 1 56 1
471 4 2 6 1 17 3 1 2 6 1 56 1
472 2 1 1 1 30 11 1 2 1 1 32 1
473 2 2 1 1 68 2 1 1 1 1 70 1
474 2 2 1 1 69 2 1 1 1 1 70 1
475 2 2 1 1 77 2 1 1 1 1 78 1
476 2 2 1 1 64 2 1 1 1 1 76 1
477 2 2 7 2 28 11 2 2 8 1 28 1
477 3 1 8 2 3 12 2 2 8 1 28 1
478 2 2 1 1 13 3 1 1 1 1 46 1
478 3 2 1 1 10 3 1 1 1 1 46 1
478 4 1 1 1 9 3 1 1 1 1 46 1
479 2 1 1 1 56 2 1 2 1 1 55 1
480 2 2 1 1 52 3 1 2 1 1 70 1
480 3 1 1 1 63 4 1 2 1 1 70 1
480 4 1 1 1 76 11 1 2 1 1 70 1
481 2 1 1 1 56 2 1 2 1 1 50 1
481 3 1 1 1 20 3 1 2 1 1 50 1
481 4 2 1 1 11 3 1 2 1 1 50 1
482 2 2 1 1 59 2 1 1 1 1 66 1
483 2 1 8 1 58 3 1 2 5 1 87 1
484 2 1 1 1 15 3 1 2 1 1 46 1
484 3 1 1 1 14 3 1 2 1 1 46 1
485 2 2 1 1 72 2 1 1 1 1 71 1
486 2 1 2 1 53 3 1 2 2 1 72 1
486 3 1 2 1 51 3 1 2 2 1 72 1
487 2 2 1 2 27 2 2 1 1 2 29 1
487 3 2 1 2 6 3 2 1 1 2 29 1
487 4 1 1 2 5 3 2 1 1 2 29 1
488 2 1 1 1 27 11 2 2 1 1 27 1
489 2 1 1 1 60 2 1 2 1 1 58 1
490 2 2 1 1 64 2 1 1 1 1 67 1
490 3 2 1 1 88 5 1 1 1 1 67 1
491 2 2 1 1 38 2 1 1 1 1 46 1
491 3 2 1 1 7 3 1 1 1 1 46 1
492 2 2 1 1 31 2 1 1 1 1 31 1
492 3 2 1 1 3 3 1 1 1 1 31 1
492 4 2 1 1 1 3 1 1 1 1 31 1
493 2 2 1 1 68 2 1 1 1 1 70 1
494 2 2 1 1 84 2 1 1 1 1 81 1
495 2 2 1 1 30 2 1 1 1 1 30 1
495 3 2 1 1 4 3 1 1 1 1 30 1
495 4 2 1 1 2 3 1 1 1 1 30 1
496 2 2 1 1 50 2 1 1 1 1 51 1
497 2 2 1 1 4 3 2 2 1 1 23 1
498 2 2 6 1 42 2 2 1 6 1 44 1
498 3 1 6 1 14 3 2 1 6 1 44 1
498 4 1 6 1 11 3 2 1 6 1 44 1
499 2 2 1 1 65 2 1 1 1 1 66 1
499 3 1 1 1 30 3 1 1 1 1 66 1
499 4 2 1 1 27 3 1 1 1 1 66 1
500 2 2 6 1 23 2 2 1 6 1 28 1
501 2 2 1 1 36 2 1 1 1 1 39 1
501 3 1 1 1 1 3 1 1 1 1 39 1
501 4 2 1 1 12 3 1 1 1 1 39 1
502 2 2 1 1 24 2 1 1 1 1 25 1
503 2 2 8 1 19 3 2 2 8 1 36 1
503 3 1 8 1 17 3 2 2 8 1 36 1
504 2 2 1 1 35 2 1 1 1 1 37 1
504 3 1 1 1 9 3 1 1 1 1 37 1
504 4 1 1 1 4 3 1 1 1 1 37 1
505 2 1 1 1 61 2 1 2 1 1 58 1
505 3 2 1 1 25 3 1 2 1 1 58 1
506 2 1 2 1 68 2 1 2 2 1 65 1
506 3 1 2 1 45 3 1 2 2 1 65 1
507 2 2 7 2 57 2 2 1 7 2 60 1
507 3 1 7 2 34 3 2 1 7 2 60 1
507 4 2 7 2 16 3 2 1 7 2 60 1
508 2 1 1 1 56 2 1 2 1 1 53 1
508 3 2 1 1 23 3 1 2 1 1 53 1
509 2 2 1 1 85 2 1 1 1 1 87 1
510 2 2 1 1 76 2 1 1 1 1 77 1
511 2 2 1 1 44 2 1 1 1 1 48 1
511 3 1 1 1 10 3 1 1 1 1 48 1
511 4 1 1 1 8 3 1 1 1 1 48 1
512 2 2 1 1 66 2 1 1 1 1 71 1
513 2 1 1 1 51 3 1 2 1 1 71 1
514 2 2 1 1 77 2 1 1 1 1 82 1
514 3 2 1 1 24 9 1 1 1 1 82 1
515 2 1 1 1 67 2 1 2 1 1 61 1
516 2 1 8 1 8 3 1 2 8 1 28 1
516 3 1 3 1 31 11 1 2 8 1 28 1
517 2 2 1 1 42 2 1 1 1 1 54 1
518 2 2 1 2 47 2 2 1 1 2 50 1
518 3 1 1 2 14 3 2 1 1 2 50 1
519 2 1 1 5 41 11 2 1 1 5 26 1
519 3 2 1 5 31 11 2 1 1 5 26 1
520 2 1 8 4 64 11 2 2 7 5 65 1
521 2 2 1 1 69 2 1 1 1 1 70 1
522 2 1 1 1 63 2 1 2 1 1 58 1
523 2 1 1 5 24 3 2 2 1 5 44 1
523 3 1 1 5 22 3 2 2 1 5 44 1
523 4 1 1 5 20 3 2 2 1 5 44 1
524 2 1 1 1 59 2 1 2 1 1 60 1
525 2 2 1 2 4 3 2 1 1 2 32 1
525 3 2 1 1 27 11 2 1 1 2 32 1
526 2 2 1 1 41 2 1 1 1 1 45 1
526 3 1 1 1 6 3 1 1 1 1 45 1
527 2 2 1 1 54 2 1 1 1 2 53 1
528 2 2 1 1 42 2 1 1 1 1 43 1
528 3 2 1 1 8 3 1 1 1 1 43 1
528 4 1 1 1 6 3 1 1 1 1 43 1
529 2 1 1 1 22 7 1 2 1 1 24 1
529 3 1 1 1 50 5 1 2 1 1 24 1
529 4 2 1 1 48 5 1 2 1 1 24 1
530 2 2 1 1 32 2 1 1 1 1 35 1
531 2 1 1 1 37 2 2 2 1 1 36 1
531 3 2 1 1 6 3 2 2 1 1 36 1
531 4 1 1 1 4 3 2 2 1 1 36 1
532 2 1 1 1 47 2 1 2 1 1 49 1
532 3 2 1 1 17 3 1 2 1 1 49 1
533 2 1 1 1 22 3 1 2 1 1 57 1
534 2 1 1 1 55 2 1 2 1 1 54 1
534 3 2 1 1 30 3 1 2 1 1 54 1
534 4 1 1 1 26 3 1 2 1 1 54 1
535 2 2 1 1 42 2 1 1 1 1 46 1
535 3 1 1 1 8 3 1 1 1 1 46 1
536 2 1 1 1 12 3 1 2 1 1 44 1
536 3 2 1 1 10 3 1 2 1 1 44 1
536 4 1 1 1 47 11 1 2 1 1 44 1
537 2 2 1 1 84 2 1 1 1 1 86 1
538 2 2 6 1 61 2 1 1 6 1 64 1
539 2 2 1 1 52 2 1 1 1 1 54 1
539 3 1 1 1 27 3 1 1 1 1 54 1
540 2 2 1 1 61 2 1 1 1 1 65 1
541 2 2 1 1 65 2 1 1 1 1 66 1
542 2 1 1 1 38 2 1 2 1 1 39 1
542 3 1 1 1 4 3 1 2 1 1 39 1
542 4 1 1 1 4 3 1 2 1 1 39 1
543 2 2 1 1 67 2 1 1 1 1 66 1
544 2 2 1 1 59 2 1 1 1 1 60 1
545 2 2 1 1 64 2 1 1 1 1 62 1
546 2 2 3 1 23 7 2 2 3 1 20 1
546 3 2 3 5 4 10 2 2 3 1 20 1
546 4 2 3 5 4 10 2 2 3 1 20 1
547 2 1 1 2 31 2 2 2 1 2 34 1
547 3 2 1 2 8 3 2 2 1 2 34 1
547 4 1 1 2 3 3 2 2 1 2 34 1
548 2 2 1 1 76 2 1 1 1 1 77 1
549 2 2 1 1 52 2 1 1 1 1 55 1
549 3 2 1 1 19 3 1 1 1 1 55 1
549 4 2 1 1 15 3 1 1 1 1 55 1
550 2 2 1 1 58 2 1 1 1 1 59 1
551 2 1 2 1 45 3 2 2 2 1 63 1
552 2 2 1 1 68 11 1 2 1 1 54 1
553 2 2 1 1 54 2 1 1 1 1 54 1
554 2 1 1 1 40 2 1 2 1 1 44 1
554 3 1 1 1 12 3 1 2 1 1 44 1
554 4 1 1 1 8 3 1 2 1 1 44 1
555 2 2 1 1 75 2 1 1 1 1 71 1
556 2 2 1 1 41 2 1 1 1 1 41 1
556 3 1 1 1 5 3 1 1 1 1 41 1
557 2 2 1 1 80 2 1 1 1 1 79 1
558 2 1 1 2 80 2 1 2 1 2 68 1
559 2 2 1 1 64 2 1 1 1 1 62 1
560 2 2 1 1 27 2 1 1 1 1 28 1
561 2 2 2 1 33 2 1 1 2 1 35 1
561 3 2 2 1 4 3 1 1 2 1 35 1
562 2 2 2 1 55 2 1 1 2 1 56 1
563 2 1 1 1 26 2 1 2 1 1 27 1
564 2 2 1 1 56 2 1 1 1 1 56 1
564 3 1 1 1 32 3 1 1 1 1 56 1
564 4 1 1 1 82 6 1 1 1 1 56 1
565 2 2 1 1 9 3 2 2 1 1 29 1
565 3 2 1 1 6 3 2 2 1 1 29 1
566 2 1 1 1 23 11 2 1 1 1 22 1
566 3 1 1 3 22 11 2 1 1 1 22 1
566 4 1 1 1 22 11 2 1 1 1 22 1
567 2 2 6 1 64 2 1 1 6 1 67 1
568 2 2 1 1 68 2 1 1 1 1 69 1
569 2 2 2 1 19 3 1 2 2 1 44 1
569 3 1 2 1 16 3 1 2 2 1 44 1
570 2 2 1 1 61 2 1 1 1 1 78 1
571 2 2 1 1 46 2 1 1 1 1 41 1
571 3 1 1 1 13 3 1 1 1 1 41 1
572 2 2 1 1 63 2 1 1 1 1 65 1
573 2 1 1 1 44 2 1 2 1 1 45 1
573 3 1 1 1 4 3 1 2 1 1 45 1
574 2 1 1 1 70 2 1 2 1 1 61 1
575 2 1 7 5 42 11 1 2 1 1 31 1
576 2 2 1 1 63 2 2 1 1 1 63 1
577 2 1 2 1 51 3 1 1 2 1 83 1
578 2 1 1 1 62 2 1 2 1 1 59 1
579 2 1 1 1 79 2 1 2 1 1 78 1
580 2 2 1 1 67 2 1 1 1 1 68 1
581 2 1 1 1 61 2 1 2 1 1 62 1
581 3 1 1 1 90 10 1 2 1 1 62 1
582 2 2 1 1 69 2 1 1 1 1 69 1
583 2 1 1 1 64 11 1 2 1 1 62 1
584 2 1 1 1 87 2 1 2 1 1 80 1
585 2 2 2 1 7 3 2 2 2 1 34 1
585 3 2 2 1 56 5 2 2 2 1 34 1
586 2 1 1 1 46 2 1 2 1 1 44 1
587 2 2 1 1 85 2 1 1 3 1 87 1
588 2 2 1 1 27 2 2 1 1 1 30 1
588 3 1 1 1 2 3 2 1 1 1 30 1
589 2 2 1 1 66 2 1 1 1 1 67 1
590 2 1 1 1 54 2 1 2 1 1 53 1
590 3 1 1 1 25 3 1 2 1 1 53 1
591 2 2 1 1 67 2 1 1 1 1 67 1
592 2 1 1 1 42 2 2 2 1 1 46 1
592 3 1 1 1 8 3 2 2 1 1 46 1
593 2 1 1 1 56 2 1 2 1 1 58 1
594 2 1 1 1 48 3 1 2 1 1 69 1
595 2 2 1 1 75 2 1 1 1 1 80 1
596 2 2 1 1 58 2 1 1 1 1 70 1
597 2 2 1 1 68 2 1 1 1 1 67 1
598 2 1 2 1 60 2 2 2 1 5 60 1
599 2 2 8 1 66 2 1 1 1 1 73 1
600 2 1 1 1 48 2 1 2 1 1 48 1
600 3 2 1 1 20 3 1 2 1 1 48 1
600 4 2 1 1 16 3 1 2 1 1 48 1
601 2 1 1 1 40 2 1 2 1 1 38 1
601 3 2 1 1 15 3 1 2 1 1 38 1
601 4 1 1 1 7 3 1 2 1 1 38 1
602 2 1 1 1 29 11 2 2 1 1 24 1
603 2 2 1 1 59 2 2 1 1 1 61 1
604 2 2 1 2 36 2 1 1 1 2 43 1
605 2 2 1 1 55 2 1 1 1 1 50 1
606 2 1 2 1 73 2 2 2 2 1 61 1
606 3 2 2 1 38 3 2 2 2 1 61 1
607 2 2 1 1 76 2 1 1 1 2 77 1
608 2 1 1 1 51 2 1 2 8 1 51 1
608 3 1 7 1 49 7 1 2 8 1 51 1
608 4 2 8 1 46 7 1 2 8 1 51 1
609 2 2 1 1 63 2 1 1 1 1 67 1
610 2 1 6 1 34 2 2 2 6 1 25 1
611 2 2 1 1 67 2 1 1 1 1 81 1
612 2 2 6 1 55 2 1 1 6 1 60 1
612 3 1 6 1 20 3 1 1 6 1 60 1
613 2 2 1 1 59 2 1 1 1 1 59 1
614 2 1 1 1 84 2 1 2 1 1 73 1
615 2 1 1 1 84 2 1 2 1 1 81 1
616 2 1 1 1 36 2 1 2 1 1 34 1
616 3 1 1 1 6 3 1 2 1 1 34 1
616 4 2 1 1 3 3 1 2 1 1 34 1
617 2 1 1 1 33 2 2 2 1 1 34 1
617 3 1 1 1 10 3 2 2 1 1 34 1
618 2 1 1 1 40 2 1 2 1 1 36 1
618 3 1 1 1 8 3 1 2 1 1 36 1
618 4 2 1 1 4 3 1 2 1 1 36 1
619 2 1 1 1 41 3 1 2 1 1 65 1
620 2 2 1 3 54 2 1 1 1 1 54 1
620 3 2 1 1 23 3 1 1 1 1 54 1
621 2 2 2 2 19 3 1 2 1 1 51 1
622 2 2 1 1 60 2 1 1 1 1 60 1
623 2 2 1 1 21 11 2 1 1 1 32 1
624 2 2 1 1 58 2 1 1 1 1 58 1
625 2 2 1 2 65 2 1 1 1 2 64 1
626 2 1 1 1 34 2 1 2 1 1 31 1
626 3 1 1 1 2 3 1 2 1 1 31 1
626 4 1 1 1 1 3 1 2 1 1 31 1
627 2 2 2 1 65 2 1 1 1 1 66 1
628 2 1 1 1 50 2 1 2 1 1 49 1
629 2 2 1 1 68 2 1 1 1 1 64 1
630 2 1 1 1 9 3 1 2 1 1 35 1
631 2 2 2 1 56 2 1 1 2 1 61 1
632 2 1 1 1 72 2 1 2 1 1 69 1
633 2 1 1 3 61 2 1 2 1 3 61 1
634 2 1 1 1 56 11 2 2 1 1 23 1
634 3 2 1 1 26 11 2 2 1 1 23 1
634 4 1 1 1 27 11 2 2 1 1 23 1
635 2 2 8 1 14 3 2 2 1 1 39 1
636 2 2 5 1 75 2 1 1 5 1 75 1
637 2 1 1 1 51 2 1 2 1 1 57 1
637 3 2 1 1 20 3 1 2 1 1 57 1
638 2 2 2 3 49 2 2 1 2 1 55 1
638 3 1 2 3 13 3 2 1 2 1 55 1
638 4 1 2 1 20 3 2 1 2 1 55 1
639 2 2 1 1 38 3 1 1 1 1 64 1
639 3 1 1 1 17 9 1 1 1 1 64 1
640 2 2 1 1 62 2 1 1 1 1 64 1
641 2 2 2 1 26 11 2 2 2 1 30 1
642 2 2 1 1 19 3 1 2 1 1 51 1
643 2 2 1 1 65 2 1 1 1 1 75 1
643 3 1 1 1 36 3 1 1 1 1 75 1
644 2 1 1 1 41 2 2 2 1 1 41 1
644 3 1 1 1 1 3 2 2 1 1 41 1
645 2 1 1 1 78 2 1 2 1 1 78 1
646 2 2 1 1 23 2 2 1 1 1 23 1
647 2 2 1 1 69 5 1 2 1 1 49 1
647 3 2 1 1 88 10 1 2 1 1 49 1
647 4 1 1 1 45 11 1 2 1 1 49 1
648 2 2 1 1 64 2 1 1 1 1 62 1
649 2 1 1 1 70 2 1 2 1 1 68 1
650 2 2 6 1 36 2 1 1 6 1 39 1
650 3 2 6 1 10 3 1 1 6 1 39 1
650 4 2 6 1 8 3 1 1 6 1 39 1
651 2 1 1 1 66 2 1 2 1 1 64 1
652 2 1 1 1 59 2 1 2 1 1 66 1
652 3 2 1 1 87 5 1 2 1 1 66 1
653 2 2 1 1 64 2 1 1 1 1 65 1
654 2 2 1 1 10 3 1 2 1 1 42 1
654 3 2 1 1 8 3 1 2 1 1 42 1
654 4 1 1 1 48 11 1 2 1 1 42 1
655 2 2 2 1 67 2 1 1 2 1 72 1
