"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
4804 1 1 1 1 61 1 1
4804 2 2 1 1 54 2 1
4805 1 2 1 1 58 1 1
4805 2 1 1 1 61 2 1
4806 1 2 1 2 41 1 2
4806 2 2 1 2 20 3 2
4806 3 1 1 2 16 3 2
4806 4 2 1 2 11 3 2
4806 5 1 1 2 1 3 2
4806 6 1 1 2 3 9 2
4807 1 2 1 1 52 1 1
4807 2 1 1 1 54 2 1
4807 3 1 1 1 16 3 1
4807 4 1 1 1 5 3 1
4807 5 2 1 1 35 3 1
4808 1 1 1 1 65 1 1
4808 2 2 1 1 63 2 1
4809 1 1 1 1 50 1 2
4809 2 2 1 1 41 2 2
4809 3 1 1 1 16 3 2
4810 1 1 1 1 43 1 1
4810 2 2 1 1 47 2 1
4810 3 1 1 1 12 3 1
4810 4 2 1 1 10 3 1
4810 5 2 1 1 10 3 1
4811 1 1 1 1 41 1 2
4811 2 1 7 3 35 10 2
4812 1 1 1 1 45 1 1
4812 2 2 1 1 45 2 1
4813 1 1 1 1 52 1 1
4813 2 2 1 1 56 2 1
4814 1 1 1 2 57 1 1
4814 2 2 1 2 56 2 1
4814 3 2 1 2 35 3 1
4814 4 1 1 1 29 12 1
4815 1 1 1 1 86 1 1
4815 2 2 1 1 83 2 1
4816 1 1 1 1 58 1 1
4816 2 2 1 1 56 2 1
4816 3 2 1 1 24 3 1
4817 1 1 1 1 52 1 1
4817 2 2 1 4 48 2 1
4817 3 2 1 4 8 3 1
4817 4 2 1 4 4 3 1
4818 1 2 8 2 78 1 1
4818 2 1 7 2 59 3 1
4818 3 1 7 2 22 9 1
4819 1 2 1 1 45 1 1
4819 2 1 2 1 42 2 1
4819 3 1 1 1 23 3 1
4819 4 1 8 2 20 3 1
4819 5 2 1 1 11 3 1
4820 1 1 1 1 70 1 1
4820 2 2 1 1 68 2 1
4821 1 1 1 1 72 1 1
4821 2 2 1 1 57 2 1
4822 1 1 1 1 48 1 1
4822 2 2 1 1 39 2 1
4822 3 1 1 1 15 3 1
4822 4 1 1 1 14 3 1
4822 5 1 1 1 13 3 1
4823 1 1 1 1 75 1 1
4823 2 2 1 1 72 2 1
4824 1 2 1 2 30 1 2
4824 2 2 1 2 12 3 2
4824 3 2 1 2 7 3 2
4825 1 1 1 1 30 1 1
4825 2 2 1 1 32 2 1
4826 1 2 2 1 80 1 2
4826 2 1 2 1 52 3 2
4827 1 2 2 1 30 1 1
4827 2 2 2 1 24 7 1
4827 3 2 2 1 56 5 1
4828 1 1 1 1 52 1 1
4828 2 2 1 1 50 2 1
4829 1 2 1 1 31 1 2
4829 2 2 1 1 26 11 2
4830 1 1 1 1 58 1 1
4830 2 2 1 1 56 2 1
4831 1 1 1 1 68 1 2
4831 2 2 1 1 57 2 2
4832 1 2 1 1 59 1 1
4832 2 1 1 1 60 2 1
4833 1 2 1 1 35 1 1
4833 2 1 1 1 51 2 1
4833 3 1 1 1 15 3 1
4833 4 1 1 1 15 3 1
4833 5 2 1 1 13 3 1
4834 1 2 1 1 51 1 1
4834 2 1 1 1 54 2 1
4835 1 2 1 1 80 1 1
4835 2 1 1 1 82 2 1
4836 1 1 2 1 71 1 2
4836 2 2 2 1 47 2 2
4836 3 1 2 1 21 3 2
4837 1 1 1 1 57 1 1
4837 2 2 1 1 52 2 1
4837 3 1 1 1 18 3 1
4837 4 2 1 1 18 3 1
4838 1 1 4 1 44 1 1
4838 2 2 1 1 56 2 1
4839 1 1 1 1 64 1 2
4839 2 1 1 1 40 3 2
4840 1 1 1 1 62 1 1
4840 2 2 1 1 60 2 1
4841 1 2 1 1 31 1 2
4841 2 1 1 1 36 2 2
4841 3 1 1 1 10 3 2
4841 4 2 1 1 7 3 2
4842 1 1 1 1 43 1 1
4842 2 2 1 1 43 2 1
4842 3 2 1 1 15 3 1
4842 4 2 1 1 12 3 1
4843 1 1 1 1 45 1 1
4843 2 2 1 1 42 2 1
4843 3 1 1 1 16 3 1
4843 4 1 1 1 13 3 1
4843 5 2 1 1 11 3 1
4844 1 1 1 1 57 1 1
4844 2 2 1 1 56 2 1
4844 3 1 1 1 26 3 1
4845 1 2 1 1 40 1 1
4845 2 1 1 1 36 2 1
4845 3 2 1 1 10 3 1
4846 1 1 1 1 41 1 1
4846 2 2 1 1 40 2 1
4846 3 2 1 1 18 3 1
4846 4 1 1 1 22 3 1
4846 5 2 1 1 19 12 1
4847 1 1 8 1 60 1 1
4847 2 2 1 1 60 2 1
4847 3 2 8 1 34 3 1
4848 1 2 4 1 46 1 1
4848 2 1 4 1 55 12 1
4848 3 1 4 1 53 12 1
4848 4 1 4 1 51 12 1
4849 1 2 1 1 50 1 2
4849 2 1 1 1 54 2 2
4849 3 1 1 1 17 3 2
4849 4 1 1 1 10 3 2
4850 1 1 1 1 69 1 2
4850 2 2 2 1 49 2 2
4851 1 1 1 1 50 1 1
4851 2 2 1 1 53 2 1
4851 3 2 1 1 16 3 1
4852 1 2 2 1 29 1 2
4852 2 1 2 1 28 2 2
4852 3 2 2 1 6 3 2
4852 4 1 2 1 3 3 2
4853 1 1 1 1 52 1 1
4853 2 2 1 1 44 2 1
4853 3 2 1 1 2 3 1
4854 1 1 1 1 50 1 1
4854 2 2 1 1 50 2 1
4854 3 2 1 1 14 3 1
4855 1 1 1 1 59 1 1
4855 2 2 1 1 61 2 1
4855 3 1 1 1 25 3 1
4856 1 1 1 2 71 1 1
4856 2 2 1 1 66 2 1
4857 1 1 1 1 53 1 1
4857 2 2 1 1 51 2 1
4857 3 2 1 1 20 3 1
4858 1 1 6 1 59 1 1
4858 2 2 1 1 55 2 1
4859 1 1 1 1 31 1 1
4859 2 2 1 1 26 11 1
4860 1 1 1 1 51 1 1
4860 2 2 1 1 46 2 1
4861 1 1 1 5 45 1 1
4861 2 2 1 5 47 2 1
4861 3 2 1 5 19 3 1
4861 4 2 1 5 13 3 1
4861 5 2 1 3 20 11 1
4862 1 1 2 1 60 1 2
4862 2 2 2 1 51 12 2
4863 1 1 1 1 60 1 1
4863 2 2 1 1 58 2 1
4863 3 2 1 1 22 3 1
4863 4 2 1 3 19 3 1
4864 1 2 1 1 55 1 1
4864 2 1 1 1 58 11 1
4865 1 1 1 1 71 1 1
4865 2 2 1 1 71 2 1
4866 1 1 2 1 54 1 1
4866 2 2 1 1 30 3 1
4867 1 2 1 1 40 1 1
4867 2 1 1 1 16 3 1
4867 3 1 1 1 3 3 1
4868 1 2 1 1 47 1 1
4868 2 2 1 1 15 3 1
4868 3 1 1 1 55 11 1
4869 1 2 1 1 31 1 2
4869 2 2 1 1 13 3 2
4869 3 1 1 1 10 3 2
4869 4 2 1 1 6 3 2
4870 1 1 1 1 60 1 2
4870 2 1 1 1 64 7 2
4871 1 1 8 5 51 1 1
4871 2 2 1 1 47 11 1
4872 1 2 1 1 29 1 2
4872 2 2 1 1 27 11 2
4873 1 2 1 1 31 1 1
4873 2 1 1 1 36 2 1
4874 1 1 1 1 52 1 1
4874 2 2 1 1 46 2 1
4875 1 2 1 1 57 1 1
4875 2 1 1 1 65 2 1
4875 3 1 1 1 12 9 1
4876 1 2 1 2 28 1 2
4876 2 1 1 2 3 3 2
4876 3 1 1 2 35 11 2
4877 1 2 3 1 50 1 2
4877 2 1 1 1 51 2 2
4878 1 2 1 5 21 1 2
4878 2 2 1 5 21 11 2
4878 3 2 1 5 21 11 2
4878 4 2 1 3 19 11 2
4879 1 1 1 1 69 1 1
4879 2 2 1 1 69 2 1
4880 1 1 1 1 72 1 1
4880 2 2 1 1 69 2 1
4881 1 2 1 1 76 1 1
4881 2 2 1 1 35 9 1
4881 3 1 1 1 34 9 1
4881 4 2 1 1 13 9 1
4882 1 1 1 1 33 1 2
4882 2 2 1 5 35 2 2
4883 1 2 1 1 71 1 1
4883 2 1 1 1 71 2 1
4884 1 2 1 1 71 1 1
4884 2 1 1 1 77 2 1
4885 1 2 1 1 84 1 1
4885 2 1 1 1 87 2 1
4886 1 1 1 1 59 1 1
4886 2 2 1 1 59 2 1
4887 1 1 1 1 61 1 1
4887 2 2 1 1 61 2 1
4888 1 1 7 2 57 1 1
4888 2 2 7 2 57 2 1
4888 3 1 7 2 38 3 1
4888 4 1 7 2 33 3 1
4889 1 2 1 1 37 1 1
4889 2 1 1 1 37 2 1
4889 3 1 1 1 12 3 1
4889 4 2 1 1 10 3 1
4889 5 2 1 1 5 3 1
4890 1 2 1 1 68 1 1
4890 2 2 1 1 82 7 1
4890 3 1 1 1 57 10 1
4891 1 2 1 1 69 1 2
4891 2 1 1 3 44 3 2
4892 1 2 1 1 24 1 2
4892 2 1 1 1 25 2 2
4892 3 1 1 1 1 3 2
4892 4 2 1 1 24 7 2
4892 5 1 1 1 29 12 2
4893 1 2 1 1 80 1 1
4893 2 1 1 1 80 2 1
4894 1 1 1 1 51 1 1
4894 2 2 1 1 40 2 1
4894 3 2 1 1 13 3 1
4894 4 1 1 1 9 3 1
4894 5 1 1 1 4 3 1
4895 1 1 1 1 46 1 2
4895 2 2 1 1 30 2 2
4895 3 1 1 1 12 10 2
4895 4 1 1 1 4 10 2
4896 1 1 1 1 86 1 1
4896 2 2 1 1 84 2 1
4897 1 1 1 1 65 1 1
4897 2 2 1 1 63 2 1
4898 1 1 6 1 52 1 1
4898 2 2 6 1 48 2 1
4898 3 2 6 1 24 3 1
4898 4 2 6 1 22 3 1
4898 5 1 6 1 19 3 1
4899 1 2 1 1 37 1 1
4899 2 1 1 1 47 11 1
4900 1 1 1 1 55 1 1
4900 2 2 1 1 51 2 1
4901 1 1 1 1 28 1 2
4901 2 2 1 1 27 2 2
4901 3 2 1 1 5 3 2
4902 1 2 8 1 27 1 2
4902 2 1 8 1 8 3 2
4903 1 1 1 1 66 1 1
4903 2 2 1 1 63 2 1
4904 1 2 1 1 34 1 1
4904 2 1 1 1 36 2 1
4904 3 2 1 1 11 3 1
4904 4 2 1 1 9 3 1
4905 1 2 1 1 55 1 1
4905 2 1 1 1 52 2 1
4905 3 1 1 1 16 3 1
4905 4 2 1 1 15 3 1
4905 5 2 1 1 57 10 1
4905 6 2 1 1 54 10 1
4906 1 2 1 1 50 1 1
4906 2 2 1 1 17 3 1
4906 3 1 1 1 36 11 1
4907 1 1 1 1 70 1 1
4907 2 2 1 1 65 2 1
4908 1 1 1 1 59 1 1
4908 2 2 1 1 59 2 1
4909 1 2 1 1 41 1 1
4909 2 1 1 1 43 2 1
4909 3 2 1 1 11 3 1
4909 4 1 1 1 9 3 1
4909 5 1 1 1 6 3 1
4910 1 1 2 1 78 1 1
4910 2 2 2 1 54 3 1
4911 1 1 6 1 51 1 2
4911 2 2 6 1 44 2 2
4911 3 2 6 1 23 3 2
4911 4 2 6 1 13 3 2
4912 1 1 1 1 69 1 1
4912 2 2 1 1 69 2 1
4913 1 1 1 1 66 1 1
4913 2 2 1 1 58 2 1
4914 1 2 2 1 84 1 1
4914 2 2 2 1 86 7 1
4914 3 2 2 1 24 9 1
4914 4 2 2 1 5 9 1
4914 5 1 2 1 1 9 1
4914 6 2 2 1 1 9 1
4915 1 2 1 1 33 1 2
4915 2 1 1 1 43 2 2
4915 3 2 1 1 14 3 2
4915 4 1 1 1 5 3 2
4915 5 2 1 1 3 3 2
4916 1 1 1 1 57 1 1
4916 2 2 1 1 56 2 1
4917 1 2 1 1 61 1 1
4917 2 1 1 1 64 2 1
4918 1 1 1 1 57 1 1
4918 2 2 1 1 56 2 1
4919 1 2 1 1 28 1 2
4919 2 2 1 1 28 11 2
4919 3 1 1 1 27 11 2
4920 1 2 1 1 50 1 1
4920 2 1 1 1 53 2 1
4920 3 1 1 1 17 3 1
4920 4 1 1 1 14 3 1
4921 1 1 1 1 65 1 1
4921 2 2 1 1 64 2 1
4922 1 2 1 1 59 1 1
4922 2 1 1 1 32 3 1
4923 1 1 1 1 46 1 1
4923 2 2 1 1 45 2 1
4923 3 1 1 1 15 3 1
4923 4 1 1 1 13 3 1
4924 1 1 1 1 53 1 2
4924 2 2 1 1 52 2 2
4924 3 1 1 1 25 3 2
4925 1 2 1 1 38 1 1
4925 2 1 1 1 42 2 1
4925 3 1 1 1 10 3 1
4925 4 1 1 1 6 3 1
4925 5 2 1 1 5 3 1
4926 1 1 1 1 69 1 1
4926 2 2 1 1 66 2 1
4927 1 2 1 1 29 1 2
4927 2 1 1 1 42 2 2
4927 3 1 1 1 7 3 2
4927 4 1 1 1 4 3 2
4927 5 2 1 1 1 3 2
4928 1 1 1 1 71 1 1
4928 2 2 1 1 49 2 1
4928 3 2 1 1 28 11 1
4929 1 2 1 5 51 1 2
4929 2 2 1 5 22 3 2
4929 3 2 1 5 7 9 2
4930 1 2 2 1 27 1 2
4930 2 1 2 1 9 3 2
4931 1 1 1 1 63 1 1
4931 2 2 1 1 61 2 1
4932 1 2 1 1 41 1 1
4932 2 1 1 1 43 2 1
4932 3 2 1 1 10 3 1
4932 4 2 1 1 8 3 1
4933 1 1 1 1 77 1 1
4933 2 2 1 1 76 2 1
4933 3 2 1 1 35 9 1
4934 1 2 1 2 68 1 1
4934 2 2 1 2 60 7 1
4935 1 2 1 1 44 1 1
4935 2 1 1 1 44 2 1
4935 3 2 1 1 18 3 1
4935 4 2 1 1 16 3 1
4935 5 2 1 1 15 3 1
4936 1 1 1 1 58 1 1
4936 2 2 1 1 58 2 1
4936 3 2 1 1 94 5 1
4937 1 2 2 1 75 1 2
4937 2 1 2 1 16 9 2
4938 1 1 1 1 54 1 1
4938 2 2 1 1 60 2 1
4939 1 1 1 1 72 1 1
4939 2 2 1 1 71 2 1
4940 1 1 1 1 69 1 1
4940 2 2 1 1 69 2 1
4940 3 2 1 1 2 9 1
4941 1 2 1 1 62 1 1
4941 2 1 1 1 66 2 1
4942 1 1 1 3 47 1 1
4942 2 2 1 1 46 2 1
4942 3 2 1 3 11 3 1
4943 1 2 1 1 54 1 1
4943 2 1 1 1 55 2 1
4944 1 2 2 1 66 1 1
4944 2 1 2 1 69 2 1
4945 1 1 7 1 25 1 2
4945 2 1 7 1 29 11 2
4945 3 1 7 1 25 11 2
4945 4 1 7 1 25 11 2
4945 5 1 7 1 24 11 2
4945 6 2 7 1 24 11 2
4946 1 2 1 1 35 1 1
4946 2 1 1 1 36 2 1
4947 1 2 1 1 67 1 2
4947 2 1 1 1 50 2 2
4947 3 1 1 1 38 3 2
4948 1 1 1 1 25 1 2
4948 2 1 1 1 5 3 2
4948 3 1 1 1 3 3 2
4948 4 1 1 1 2 3 2
4949 1 1 1 2 63 1 1
4949 2 2 1 2 56 2 1
4950 1 1 1 5 41 1 2
4950 2 2 1 2 41 2 2
4951 1 2 4 1 55 1 1
4951 2 1 4 1 56 2 1
4951 3 1 4 1 27 3 1
4951 4 1 4 1 19 3 1
4952 1 2 1 1 59 1 1
4952 2 1 1 1 58 2 1
4953 1 1 1 1 39 1 1
4953 2 2 1 1 38 2 1
4953 3 2 1 1 8 3 1
4953 4 1 1 1 3 3 1
4953 5 2 1 1 56 6 1
4954 1 1 1 1 68 1 1
4954 2 2 1 1 66 2 1
4955 1 1 1 1 72 1 1
4955 2 2 1 1 66 2 1
4956 1 2 1 1 41 1 1
4956 2 1 1 1 42 2 1
4956 3 2 1 1 13 3 1
4957 1 1 1 1 62 1 1
4957 2 2 1 1 62 2 1
4958 1 1 1 1 26 1 2
4958 2 2 1 1 25 2 2
4958 3 2 1 1 3 3 2
4959 1 2 2 1 38 1 2
4959 2 1 2 1 13 3 2
4959 3 2 2 1 11 3 2
4959 4 2 2 1 10 3 2
4960 1 1 1 1 59 1 2
4960 2 2 1 1 54 2 2
4960 3 1 1 1 17 3 2
4961 1 2 4 1 40 1 1
4961 2 2 4 1 38 7 1
4961 3 2 4 1 36 7 1
4961 4 2 4 1 66 5 1
4961 5 1 4 1 2 10 1
4961 6 1 4 1 44 11 1
4962 1 1 1 1 59 1 1
4962 2 2 1 1 59 2 1
4963 1 2 1 1 38 1 1
4963 2 1 1 1 45 2 1
4963 3 1 1 1 21 3 1
4964 1 2 1 1 42 1 1
4964 2 1 1 1 49 2 1
4965 1 2 1 1 36 1 1
4965 2 1 1 1 4 3 1
4966 1 2 1 1 52 1 1
4966 2 1 1 1 54 2 1
4966 3 2 1 1 25 3 1
4967 1 1 1 1 47 1 2
4967 2 2 1 1 33 2 2
4967 3 1 1 1 3 3 2
4967 4 2 1 1 26 7 2
4968 1 2 1 1 24 1 2
4968 2 2 1 2 24 11 2
4968 3 1 1 1 23 11 2
4969 1 2 1 1 85 1 1
4969 2 2 1 5 60 12 1
4970 1 2 1 1 51 1 1
4970 2 1 1 1 52 2 1
4970 3 1 1 1 27 3 1
4970 4 1 1 1 25 3 1
4971 1 2 1 1 37 1 1
4971 2 1 1 1 35 2 1
4972 1 1 2 2 37 1 2
4972 2 2 2 2 35 2 2
4972 3 2 2 2 11 3 2
4972 4 2 2 2 10 3 2
4972 5 1 2 2 6 3 2
4973 1 1 2 1 43 1 2
4973 2 2 1 1 44 2 2
4974 1 1 1 1 53 1 1
4974 2 2 1 1 54 2 1
4975 1 1 1 1 33 1 1
4975 2 2 1 1 32 2 1
4975 3 1 1 1 15 3 1
4975 4 2 1 1 10 3 1
4976 1 2 2 1 31 1 2
4976 2 1 2 1 12 3 2
4976 3 1 2 1 9 3 2
4977 1 1 8 1 57 1 1
4977 2 2 8 1 46 2 1
4978 1 1 1 1 57 1 1
4978 2 2 1 1 60 2 1
4979 1 1 1 1 77 1 1
4979 2 2 1 1 74 2 1
4980 1 1 1 1 49 1 1
4980 2 2 1 1 47 2 1
4980 3 2 1 1 10 3 1
4981 1 1 1 1 45 1 2
4981 2 2 1 1 40 2 2
4981 3 1 1 1 4 3 2
4982 1 1 1 1 33 1 1
4982 2 2 1 1 33 2 1
4982 3 1 1 1 9 3 1
4982 4 2 1 1 3 3 1
4983 1 2 1 1 87 1 1
4983 2 1 1 1 82 2 1
4984 1 1 1 1 77 1 1
4984 2 2 1 1 70 2 1
4984 3 1 1 1 46 3 1
4985 1 1 1 1 65 1 1
4985 2 2 1 1 64 2 1
4985 3 2 1 1 83 6 1
4986 1 1 1 2 34 1 2
4986 2 2 1 2 14 3 2
4986 3 1 1 2 9 3 2
4986 4 2 1 2 43 11 2
4987 1 2 1 1 57 1 1
4987 2 1 1 1 52 2 1
4988 1 1 2 1 35 1 2
4988 2 2 2 1 33 2 2
4988 3 2 2 1 4 3 2
4988 4 1 2 1 1 3 2
4989 1 1 1 1 30 1 1
4989 2 2 1 1 31 2 1
4989 3 2 1 1 3 3 1
4990 1 1 1 1 50 1 1
4990 2 2 1 1 48 2 1
4990 3 1 1 1 17 3 1
4991 1 1 1 1 32 1 1
4991 2 2 1 1 30 2 1
4991 3 2 1 1 1 3 1
4992 1 1 1 1 85 1 1
4992 2 2 1 1 88 2 1
4993 1 1 1 1 61 1 1
4993 2 2 1 1 60 2 1
4993 3 1 1 1 32 3 1
4994 1 2 1 1 46 1 1
4994 2 1 1 1 47 2 1
4995 1 1 1 1 45 1 1
4995 2 2 1 2 33 2 1
4995 3 2 1 2 12 3 1
4995 4 1 1 2 10 3 1
4995 5 2 8 2 6 12 1
4996 1 1 1 1 80 1 1
4996 2 2 1 1 76 2 1
4997 1 1 6 1 40 1 1
4997 2 1 6 1 15 3 1
4998 1 1 1 2 66 1 1
4998 2 2 1 2 66 2 1
4998 3 1 1 2 41 3 1
4998 4 1 1 2 33 3 1
4999 1 1 3 5 41 1 2
4999 2 1 1 5 11 3 2
4999 3 1 1 5 11 3 2
4999 4 2 1 5 9 3 2
5000 1 1 1 1 40 1 1
5000 2 2 1 1 40 2 1
5000 3 2 1 1 13 3 1
5000 4 1 1 1 11 3 1
5000 5 2 1 1 17 3 1
5001 1 2 1 1 59 1 1
5001 2 1 1 1 69 11 1
5002 1 2 1 1 73 1 1
5002 2 1 1 1 49 3 1
5003 1 1 1 2 64 1 1
5003 2 2 1 1 60 2 1
5004 1 1 1 1 52 1 1
5004 2 2 1 1 50 2 1
5005 1 1 2 1 28 1 2
5005 2 2 1 2 28 2 2
5006 1 2 1 1 61 1 1
5006 2 1 1 1 64 2 1
5007 1 1 1 1 82 1 1
5007 2 2 1 1 83 2 1
5008 1 1 2 1 48 1 1
5008 2 2 2 1 54 2 1
5008 3 2 2 1 24 3 1
5008 4 2 2 1 22 3 1
5008 5 1 2 1 19 3 1
5008 6 1 2 1 12 3 1
5009 1 1 1 1 63 1 1
5009 2 2 1 1 61 2 1
5010 1 1 1 1 48 1 1
5010 2 2 1 1 22 3 1
5011 1 2 1 1 57 1 1
5011 2 1 1 1 45 11 1
5012 1 1 1 1 76 1 1
5012 2 2 1 1 75 2 1
5013 1 1 1 1 39 1 1
5013 2 2 1 1 40 2 1
5013 3 2 1 1 5 3 1
5013 4 1 1 1 5 3 1
5013 5 1 1 1 15 3 1
5013 6 1 1 1 13 3 1
5014 1 1 8 1 72 1 1
5014 2 2 8 1 56 2 1
5014 3 2 8 1 20 3 1
5015 1 2 1 2 41 1 2
5015 2 1 1 2 20 3 2
5015 3 2 1 2 19 3 2
5015 4 2 1 2 17 3 2
5015 5 2 1 2 14 3 2
5016 1 2 1 1 46 1 1
5016 2 1 1 1 20 3 1
5016 3 1 1 1 17 3 1
5016 4 2 1 1 72 5 1
5017 1 1 7 5 35 1 1
5017 2 2 2 1 38 2 1
5017 3 1 8 5 5 3 1
5018 1 1 1 1 32 1 2
5018 2 2 4 1 36 2 2
5019 1 1 1 2 50 1 1
5019 2 2 1 2 27 3 1
5019 3 2 1 2 16 3 1
5019 4 2 1 2 10 3 1
5019 5 1 1 2 1 9 1
5020 1 1 1 1 34 1 1
5020 2 2 1 1 29 2 1
5020 3 2 1 1 4 3 1
5020 4 1 1 1 1 3 1
5021 1 2 1 1 43 1 2
5021 2 1 1 1 22 3 2
5021 3 1 1 1 19 3 2
5021 4 2 1 1 18 3 2
5021 5 1 2 1 34 7 2
5022 1 2 1 1 51 1 1
5022 2 1 1 1 56 2 1
5023 1 1 1 1 66 1 1
5023 2 2 1 1 59 2 1
5024 1 1 1 1 55 1 1
5024 2 2 1 1 64 11 1
5025 1 1 1 1 38 1 2
5025 2 2 1 1 38 2 2
5026 1 2 1 1 68 1 1
5026 2 1 1 1 68 2 1
5027 1 1 1 1 57 1 1
5027 2 2 1 1 56 2 1
5028 1 2 1 1 26 1 2
5028 2 1 2 1 29 2 2
5028 3 1 1 3 6 3 2
5028 4 2 1 3 5 3 2
5028 5 1 2 1 3 3 2
5029 1 2 1 1 73 1 1
5029 2 2 1 1 42 3 1
5029 3 1 1 1 49 4 1
5030 1 2 1 2 43 1 1
5030 2 2 1 2 14 3 1
5030 3 1 1 2 12 3 1
5031 1 1 1 1 67 1 1
5031 2 2 1 1 66 2 1
5032 1 2 1 1 67 1 1
5032 2 1 1 1 66 2 1
5033 1 2 1 1 62 1 1
5033 2 1 1 1 56 2 1
5034 1 1 1 1 66 1 1
5034 2 2 1 1 50 2 1
5035 1 1 1 1 32 1 2
5035 2 2 1 1 40 2 2
5035 3 1 1 1 16 3 2
5035 4 1 1 1 14 3 2
5035 5 1 1 1 13 3 2
5036 1 1 1 1 65 1 1
5036 2 2 1 1 59 2 1
5037 1 1 1 1 72 1 1
5037 2 2 1 1 68 2 1
5038 1 2 2 1 48 1 1
5038 2 1 1 1 38 2 1
5038 3 2 8 1 9 3 1
5038 4 2 8 1 3 3 1
5039 1 1 1 1 40 1 2
5039 2 2 1 1 40 11 2
5040 1 2 2 1 50 1 2
5040 2 2 8 1 27 3 2
5041 1 2 2 1 52 1 1
5041 2 1 2 1 62 2 1
5042 1 2 1 1 41 1 1
5042 2 1 1 1 43 2 1
5042 3 1 1 1 13 3 1
5043 1 1 1 1 62 1 1
5043 2 2 1 1 61 2 1
5044 1 2 1 1 28 1 2
5044 2 2 1 1 9 3 2
5044 3 1 1 1 4 3 2
5044 4 2 1 1 56 5 2
5044 5 1 1 1 49 12 2
5045 1 2 6 1 44 1 2
5045 2 1 1 1 48 2 2
5045 3 1 1 1 15 3 2
5046 1 2 2 1 60 1 2
5046 2 1 2 1 34 10 2
5047 1 1 1 1 68 1 2
5047 2 2 1 1 61 2 2
5048 1 2 1 1 24 1 1
5048 2 1 1 1 27 12 1
5049 1 2 1 1 48 1 2
5049 2 2 1 1 17 3 2
5049 3 2 1 1 14 3 2
5050 1 2 1 1 65 1 1
5050 2 2 1 1 54 11 1
5051 1 2 1 1 48 1 1
5051 2 1 1 1 48 2 1
5051 3 1 1 1 25 3 1
5051 4 1 1 1 19 3 1
5052 1 1 1 1 58 1 1
5052 2 2 1 1 37 2 1
5052 3 1 1 1 12 9 1
5053 1 1 1 1 41 1 1
5053 2 2 1 1 41 2 1
5053 3 2 1 1 19 3 1
5053 4 2 1 1 15 3 1
5054 1 1 1 1 27 1 2
5054 2 2 1 1 26 2 2
5055 1 2 1 1 75 1 2
5055 2 1 1 1 81 2 2
5055 3 1 1 1 53 3 2
5055 4 1 1 1 44 3 2
5056 1 1 8 1 47 1 1
5056 2 2 7 3 55 2 1
5056 3 2 1 1 16 3 1
5056 4 2 8 1 11 3 1
5056 5 1 7 3 21 3 1
5057 1 2 1 1 78 1 1
5057 2 2 1 1 91 7 1
5058 1 2 2 1 54 1 2
5058 2 1 2 1 56 2 2
5058 3 2 2 1 10 3 2
5059 1 1 1 1 60 1 1
5059 2 2 1 1 58 2 1
5059 3 2 1 1 60 7 1
5060 1 1 1 1 77 1 1
5060 2 2 1 4 69 2 1
5061 1 1 8 1 49 1 1
5061 2 2 1 1 42 2 1
5061 3 2 8 1 17 3 1
5061 4 1 8 1 14 3 1
5062 1 2 3 2 55 1 1
5062 2 2 3 2 27 3 1
5062 3 1 3 2 25 3 1
5062 4 1 3 2 24 3 1
5062 5 1 3 2 17 3 1
5063 1 2 7 2 51 1 2
5063 2 1 7 2 24 3 2
5063 3 1 7 2 23 3 2
5063 4 2 7 2 21 3 2
5063 5 1 7 2 3 3 2
5064 1 2 1 2 41 1 2
5064 2 2 1 2 8 3 2
5064 3 1 1 1 41 11 2
5065 1 1 1 1 50 1 1
5065 2 2 1 1 47 2 1
5065 3 1 1 1 25 3 1
5066 1 2 7 2 55 1 1
5066 2 1 7 2 11 3 1
5067 1 2 1 1 32 1 1
5067 2 1 1 1 32 2 1
5067 3 2 1 1 6 3 1
5068 1 1 1 1 69 1 1
5068 2 2 1 1 60 2 1
5069 1 1 3 1 36 1 1
5069 2 2 3 1 35 11 1
5069 3 1 1 1 19 12 1
5070 1 1 1 1 40 1 1
5070 2 1 1 1 17 3 1
5070 3 2 1 1 15 3 1
5071 1 1 1 1 51 1 1
5071 2 2 1 1 52 2 1
5071 3 1 1 1 14 3 1
5072 1 1 1 1 58 1 1
5072 2 2 1 1 57 2 1
5072 3 1 1 1 27 3 1
5073 1 1 1 1 33 1 1
5073 2 2 1 1 31 2 1
5073 3 2 1 1 2 3 1
5073 4 2 1 1 1 3 1
5074 1 2 1 1 56 1 1
5074 2 1 7 1 54 2 1
5075 1 1 1 1 74 1 1
5075 2 2 1 1 67 2 1
5076 1 1 6 1 39 1 1
5076 2 2 5 1 45 2 1
5076 3 2 8 1 7 3 1
5076 4 1 8 1 5 3 1
5077 1 1 1 1 58 1 1
5077 2 2 1 1 56 2 1
5078 1 1 1 1 40 1 1
5078 2 2 1 1 36 2 1
5078 3 1 1 1 3 3 1
5078 4 1 1 1 1 3 1
5079 1 2 2 1 52 1 1
5079 2 2 2 1 17 3 1
5079 3 2 2 1 16 3 1
5079 4 1 2 1 16 3 1
5079 5 2 2 1 16 3 1
5080 1 2 2 1 94 1 1
5080 2 2 2 1 68 3 1
5081 1 1 1 1 71 1 1
5081 2 2 1 1 70 2 1
5081 3 2 1 1 94 10 1
