"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership" "headsex" "headrace" "headhisp" "headage"
1458 3 2 1 1 16 3 1 1 NA 1 55
1459 2 2 1 NA 31 3 1 2 1 1 57
1459 3 1 1 1 24 3 1 2 1 1 57
1460 2 2 1 1 54 8 NA 1 1 1 33
1461 2 1 7 5 68 2 1 2 7 NA 52
1461 3 1 1 5 21 3 1 2 7 NA 52
1462 2 2 1 1 66 2 NA 1 1 1 64
1463 2 2 1 NA 16 3 1 1 1 1 52
1464 2 2 1 1 47 2 1 1 1 1 51
1465 2 1 1 1 29 12 2 2 3 1 35
1466 2 1 1 1 25 3 NA 2 NA NA 42
1467 2 2 1 1 65 11 1 2 NA 1 90
1468 2 1 1 1 40 9 1 1 1 1 62
1468 3 2 1 1 58 5 1 1 1 1 62
1469 2 1 1 1 44 2 2 2 1 1 48
1469 3 2 NA 1 27 3 2 2 1 1 48
1469 4 1 1 1 19 3 2 2 1 1 48
1469 5 2 1 1 7 3 2 2 1 1 48
1470 2 2 NA 1 43 2 1 1 1 1 44
1470 3 2 1 NA 13 3 1 1 1 1 44
1471 2 2 1 2 23 2 1 1 1 2 28
1471 3 1 1 2 5 3 1 1 1 2 28
1471 4 1 1 2 1 3 1 1 1 2 28
1472 2 1 1 NA 32 2 NA 2 1 1 31
1472 3 2 1 1 14 3 NA 2 1 1 31
1472 4 2 1 NA 7 3 NA 2 1 1 31
1472 5 1 1 1 1 3 NA 2 1 1 31
1473 2 2 7 2 35 2 2 1 7 NA 34
1473 3 2 NA 2 12 3 2 1 7 NA 34
1473 4 2 7 2 5 3 2 1 7 NA 34
1473 5 1 7 NA 1 3 2 1 7 NA 34
1474 2 1 1 2 30 7 2 1 1 2 54
1475 2 1 1 1 45 12 2 2 NA 1 44
1476 2 1 1 1 45 2 NA 2 1 1 45
1476 3 2 NA 1 8 3 NA 2 1 1 45
1477 2 2 2 NA 17 3 2 2 2 NA 38
1477 3 2 2 1 10 3 2 2 2 NA 38
1477 4 1 2 1 2 3 2 2 2 NA 38
1478 2 2 1 1 38 2 2 1 1 NA 32
1478 3 1 2 1 41 12 2 1 1 NA 32
1479 2 1 1 1 66 2 1 2 1 1 66
1480 2 1 1 1 27 3 1 2 1 1 65
1481 2 2 1 1 70 8 1 1 1 1 27
1481 3 2 1 1 15 10 1 1 1 1 27
1482 2 2 1 1 53 2 1 1 1 NA 55
1482 3 2 1 1 50 6 1 1 1 NA 55
1483 2 2 NA 1 46 2 1 1 1 NA 46
1483 3 2 1 1 19 3 1 1 1 NA 46
1484 2 2 NA 1 46 2 1 1 NA 1 40
1485 2 2 1 1 15 3 1 2 1 1 49
1485 3 2 1 1 8 3 1 2 1 1 49
1486 2 1 1 1 47 2 1 2 1 1 49
1486 3 1 NA NA 21 3 1 2 1 1 49
1486 4 2 1 1 18 3 1 2 1 1 49
1487 2 2 1 1 28 2 1 1 1 1 30
1487 3 1 1 NA 3 3 1 1 1 1 30
1488 2 2 1 1 31 2 1 1 1 1 33
1488 3 2 NA 1 7 3 1 1 1 1 33
1489 2 2 1 1 52 12 2 1 1 1 54
1489 3 2 1 1 16 13 2 1 1 1 54
1490 2 2 1 5 48 2 NA 1 1 1 58
1491 2 2 1 1 64 2 1 1 1 1 67
1491 3 1 1 1 25 3 1 1 1 1 67
1492 2 2 NA 1 45 8 2 1 2 1 43
1493 2 2 1 1 75 2 1 1 1 1 69
1494 2 1 1 2 37 9 1 1 NA 5 92
1494 3 2 1 2 31 4 1 1 NA 5 92
1495 2 2 1 1 56 2 NA 1 1 1 62
1496 2 2 1 1 16 9 1 1 1 NA 39
1497 2 2 1 1 3 7 2 1 NA 1 37
1498 2 2 NA NA 87 7 NA 2 1 1 61
1498 3 1 1 1 60 11 NA 2 1 1 61
1499 2 1 2 1 76 3 2 2 2 NA 57
1499 3 2 NA 1 54 8 2 2 2 NA 57
1499 4 1 2 1 81 13 2 2 2 NA 57
1500 2 1 2 1 44 2 NA 2 2 NA 34
1500 3 1 2 NA 10 3 NA 2 2 NA 34
1500 4 1 2 NA 8 3 NA 2 2 NA 34
1500 5 2 2 1 2 3 NA 2 2 NA 34
1501 2 1 NA 1 16 7 1 2 NA NA 51
1502 2 1 NA 1 50 2 NA 2 1 1 49
1502 3 1 1 1 23 3 NA 2 1 1 49
1502 4 2 1 1 70 7 NA 2 1 1 49
1502 5 1 1 1 70 7 NA 2 1 1 49
1503 2 1 2 1 34 12 1 2 2 NA 25
1503 3 2 2 NA 78 8 1 2 2 NA 25
1503 4 1 2 1 27 12 1 2 2 NA 25
1504 2 1 1 1 27 12 NA 2 1 1 27
1504 3 1 1 NA 27 12 NA 2 1 1 27
1505 2 2 1 1 52 2 1 1 1 NA 53
1505 3 2 1 1 23 3 1 1 1 NA 53
1505 4 1 1 1 20 3 1 1 1 NA 53
1505 5 2 1 1 17 3 1 1 1 NA 53
1506 2 2 NA 1 42 2 NA 1 8 1 49
1506 3 2 8 1 17 3 NA 1 8 1 49
1506 4 1 8 1 14 3 NA 1 8 1 49
1507 2 2 1 1 71 8 1 1 1 1 83
1508 2 2 1 1 24 3 NA 2 1 1 57
1509 2 1 1 1 42 2 NA 2 1 1 43
1509 3 1 1 1 16 3 NA 2 1 1 43
1510 2 1 8 1 9 3 2 2 NA 1 45
1510 3 1 8 1 7 3 2 2 NA 1 45
1510 4 1 8 1 6 3 2 2 NA 1 45
1510 5 2 NA NA 5 3 2 2 NA 1 45
1510 6 2 8 1 2 3 2 2 NA 1 45
1511 2 2 2 1 69 2 2 1 2 1 48
1511 3 2 2 1 52 11 2 1 2 1 48
1511 4 1 NA 1 12 4 2 1 2 1 48
1511 5 1 2 1 67 4 2 1 2 1 48
1512 2 2 1 1 58 2 1 1 1 1 48
1512 3 1 1 NA 22 3 1 1 1 1 48
1512 4 1 1 1 19 3 1 1 1 1 48
1513 2 2 8 1 36 2 1 1 1 1 38
1513 3 2 1 1 14 5 1 1 1 1 38
1513 4 2 1 1 12 5 1 1 1 1 38
1513 5 1 NA 1 9 5 1 1 1 1 38
1514 2 1 1 1 44 2 NA 2 1 1 42
1514 3 2 1 1 12 3 NA 2 1 1 42
1514 4 1 1 1 10 3 NA 2 1 1 42
1515 2 1 1 1 30 12 2 1 1 1 29
1516 2 2 NA 1 69 2 1 1 1 1 72
1517 2 1 1 1 58 2 1 2 NA NA 58
1518 2 2 NA 1 62 2 1 1 1 1 62
1518 3 2 1 1 34 3 1 1 1 1 62
1518 4 1 NA NA 33 3 1 1 1 1 62
1519 2 2 1 2 14 3 2 1 1 2 27
1519 3 2 1 2 11 3 2 1 1 2 27
1519 4 1 1 2 8 3 2 1 1 2 27
1519 5 1 NA 2 6 3 2 1 1 2 27
1519 6 2 1 NA 30 12 2 1 1 2 27
1520 2 2 NA 1 92 4 1 2 NA 1 57
1520 3 1 1 1 47 13 1 2 NA 1 57
1520 4 2 1 1 76 12 1 2 NA 1 57
1521 2 2 1 1 75 2 1 1 1 NA 78
1522 2 2 NA 1 61 13 2 2 1 1 50
1523 2 1 NA 1 61 2 NA 2 1 1 54
1524 2 2 1 1 69 2 NA 1 1 NA 70
1525 2 2 1 1 45 2 1 1 1 1 53
1526 2 2 2 1 33 2 1 1 2 1 36
1526 3 1 2 1 16 3 1 1 2 1 36
1526 4 2 2 1 10 3 1 1 2 1 36
1527 2 1 1 1 37 8 NA 2 1 1 30
1528 2 1 1 1 14 3 1 2 1 1 33
1528 3 2 1 1 16 11 1 2 1 1 33
1529 2 2 NA 1 11 3 1 2 2 1 32
1529 3 1 2 1 6 3 1 2 2 1 32
1530 2 1 7 NA 14 3 NA 2 1 1 53
1531 2 1 1 2 6 3 2 1 1 2 31
1531 3 1 1 2 5 3 2 1 1 2 31
1531 4 1 1 2 16 5 2 1 1 2 31
1531 5 1 NA 2 14 5 2 1 1 2 31
1531 6 2 NA 2 44 12 2 1 1 2 31
1532 2 2 1 1 49 2 1 1 1 1 51
1532 3 2 1 1 23 3 1 1 1 1 51
1532 4 1 1 1 20 3 1 1 1 1 51
1533 2 1 1 1 25 2 1 2 1 1 25
1534 2 1 NA 2 3 3 2 2 NA 2 36
1534 3 2 NA NA 58 7 2 2 NA 2 36
1535 2 1 7 1 24 6 2 1 7 NA 38
1535 3 2 7 1 35 5 2 1 7 NA 38
1536 2 1 1 1 47 8 1 2 NA 1 72
1537 2 1 1 1 30 2 1 2 1 NA 30
1537 3 1 1 NA 9 3 1 2 1 NA 30
1537 4 2 NA 1 7 3 1 2 1 NA 30
1537 5 2 NA 1 5 3 1 2 1 NA 30
1538 2 2 1 2 69 2 1 1 1 NA 70
1539 2 2 1 4 90 2 1 1 1 NA 94
1540 2 1 1 NA 60 2 1 2 1 1 55
1540 3 1 1 1 20 3 1 2 1 1 55
1541 2 2 1 1 43 2 2 1 5 1 61
1541 3 2 8 NA 13 3 2 1 5 1 61
1541 4 2 8 1 11 3 2 1 5 1 61
1542 2 2 1 1 46 12 2 1 1 1 43
1543 2 2 1 1 50 2 1 1 1 1 74
1544 2 2 7 NA 38 2 1 1 NA 2 48
1544 3 2 7 2 17 3 1 1 NA 2 48
1544 4 1 7 2 14 3 1 1 NA 2 48
1545 2 1 8 3 21 3 2 2 8 3 41
1545 3 2 8 3 18 3 2 2 8 3 41
1545 4 1 8 NA 12 3 2 2 8 3 41
1545 5 1 8 NA 10 3 2 2 8 3 41
1546 2 1 1 4 58 2 1 2 1 4 50
1547 2 2 1 1 45 2 1 1 1 NA 45
1547 3 2 1 NA 23 5 1 1 1 NA 45
1547 4 1 1 NA 19 5 1 1 1 NA 45
1548 2 2 1 NA 83 2 1 1 NA 1 84
1549 2 2 1 1 73 2 1 1 1 1 75
1550 2 1 2 1 18 3 1 1 2 1 49
1551 2 2 NA 1 71 2 1 1 1 NA 71
1551 3 2 1 1 46 3 1 1 1 NA 71
1552 2 1 3 1 29 3 1 1 3 NA 59
1553 2 2 1 1 46 2 1 1 1 1 52
1553 3 1 1 1 16 3 1 1 1 1 52
1554 2 2 NA 1 24 3 1 2 1 1 50
1554 3 2 1 1 17 3 1 2 1 1 50
1554 4 1 NA 1 47 12 1 2 1 1 50
1555 2 1 1 1 96 3 1 2 NA 1 62
1556 2 1 1 1 69 3 NA 2 1 NA 64
1556 3 1 1 1 69 4 NA 2 1 NA 64
1557 2 1 1 1 81 13 1 2 1 NA 40
1557 3 2 1 1 36 3 1 2 1 NA 40
1558 2 2 1 1 61 12 2 1 7 NA 62
1559 2 2 1 NA 43 2 1 1 1 1 37
1559 3 2 1 NA 5 3 1 1 1 1 37
1560 2 2 1 1 67 2 1 1 NA 1 70
1561 2 1 1 1 31 9 2 2 1 1 80
1562 2 2 1 1 75 2 1 1 1 NA 76
1563 2 2 6 1 30 2 2 1 1 1 30
1564 2 2 NA 1 48 2 1 1 1 1 45
1564 3 1 1 NA 12 3 1 1 1 1 45
1564 4 2 1 NA 11 3 1 1 1 1 45
1565 2 2 NA NA 72 2 2 2 1 1 79
1566 2 2 NA NA 62 2 1 1 1 1 66
1567 2 1 1 1 67 2 NA 2 1 1 63
1568 2 2 1 NA 43 6 1 2 1 2 64
1568 3 2 1 2 82 7 1 2 1 2 64
1568 4 1 1 2 66 12 1 2 1 2 64
1569 2 2 1 3 42 2 1 1 NA 1 48
1569 3 2 1 3 18 3 1 1 NA 1 48
1569 4 2 1 NA 16 3 1 1 NA 1 48
1570 2 2 1 1 58 2 1 1 1 1 59
1571 2 2 1 2 31 10 NA 1 NA 1 69
1571 3 2 1 2 82 12 NA 1 NA 1 69
1571 4 1 1 2 82 12 NA 1 NA 1 69
1571 5 2 1 2 37 7 NA 1 NA 1 69
1572 2 2 1 1 36 2 2 1 1 1 40
1572 3 2 1 1 14 3 2 1 1 1 40
1572 4 1 NA 1 10 3 2 1 1 1 40
1572 5 1 1 1 8 3 2 1 1 1 40
1573 2 1 2 1 71 2 NA 2 2 1 61
1574 2 2 1 1 11 9 NA 2 1 1 20
1574 3 2 1 1 28 6 NA 2 1 1 20
1574 4 1 1 1 52 9 NA 2 1 1 20
1575 2 2 1 1 9 3 2 2 1 1 35
1575 3 2 1 NA 7 3 2 2 1 1 35
1575 4 2 1 1 5 3 2 2 1 1 35
1576 2 1 1 2 2 6 NA 2 1 1 64
1577 2 2 1 NA 33 12 1 2 1 1 34
1578 2 2 1 1 35 3 1 2 1 NA 70
1579 2 1 1 1 32 3 2 1 1 NA 64
1580 2 1 1 1 74 2 NA 2 NA 1 71
1581 2 2 1 NA 72 2 1 1 1 1 71
1582 2 1 1 1 19 6 2 2 1 1 86
1583 2 1 1 NA 18 4 1 2 NA 1 19
1584 2 2 1 2 38 2 2 1 1 2 51
1584 3 1 1 2 15 3 2 1 1 2 51
1584 4 2 1 2 13 3 2 1 1 2 51
1584 5 2 1 2 8 3 2 1 1 2 51
1584 6 1 1 2 1 3 2 1 1 2 51
1585 2 2 1 1 59 2 1 1 NA 1 74
1586 2 1 5 1 76 2 1 2 9 NA 65
1587 2 1 1 1 52 2 1 2 NA 1 49
1587 3 1 NA 1 19 3 1 2 NA 1 49
1587 4 2 NA 1 16 3 1 2 NA 1 49
1588 2 1 1 1 33 2 2 2 NA 1 29
1588 3 1 1 1 7 3 2 2 NA 1 29
1588 4 2 1 1 5 3 2 2 NA 1 29
1589 2 2 6 1 42 2 1 1 6 1 44
1589 3 2 NA 1 11 3 1 1 6 1 44
1589 4 2 6 1 7 3 1 1 6 1 44
1590 2 2 NA 1 78 2 1 1 1 1 77
1591 2 2 1 1 55 2 1 1 NA NA 53
1591 3 2 1 NA 25 3 1 1 NA NA 53
1591 4 1 1 1 1 8 1 1 NA NA 53
1592 2 2 1 1 40 2 NA 1 1 1 42
1592 3 2 NA 1 13 3 NA 1 1 1 42
1592 4 2 1 1 5 3 NA 1 1 1 42
1592 5 2 1 NA 5 3 NA 1 1 1 42
1593 2 2 1 1 3 6 2 1 NA 1 49
1594 2 2 1 1 31 3 NA 2 1 1 67
1594 3 1 1 NA 63 6 NA 2 1 1 67
1595 2 1 1 1 87 4 1 1 1 1 60
1596 2 2 1 1 63 2 NA 1 1 1 62
1597 2 1 1 NA 7 3 2 1 1 1 35
1597 3 2 1 1 7 3 2 1 1 1 35
1598 2 2 1 1 70 2 1 1 1 1 71
1599 2 2 6 1 64 2 2 1 NA 1 65
1600 2 1 NA NA 52 2 1 2 1 2 42
1600 3 1 NA NA 24 3 1 2 1 2 42
1600 4 2 1 2 17 3 1 2 1 2 42
1600 5 1 1 2 15 3 1 2 1 2 42
1601 2 2 1 NA 69 2 1 1 1 1 70
1602 2 2 1 NA 86 2 2 1 1 1 87
1603 2 2 NA NA 20 12 2 2 1 1 21
1604 2 2 1 1 72 2 NA 1 1 1 74
1605 2 2 1 1 57 2 1 1 1 NA 60
1606 2 2 2 1 38 2 NA 1 2 1 39
1606 3 1 2 1 20 3 NA 1 2 1 39
1606 4 1 2 1 14 3 NA 1 2 1 39
1606 5 1 2 1 20 11 NA 1 2 1 39
1607 2 1 NA 1 63 7 2 2 1 1 83
1608 2 1 1 1 36 2 1 2 1 1 36
1608 3 1 1 1 14 3 1 2 1 1 36
1608 4 1 1 1 11 3 1 2 1 1 36
1608 5 1 NA 1 9 3 1 2 1 1 36
1609 2 2 NA 5 48 2 1 1 1 1 52
1609 3 1 NA 1 11 3 1 1 1 1 52
1610 2 2 NA 1 50 2 NA 1 1 1 56
1611 2 2 1 1 39 2 1 1 1 NA 41
1611 3 2 1 1 21 3 1 1 1 NA 41
1611 4 1 1 1 18 3 1 1 1 NA 41
1611 5 2 NA 1 14 3 1 1 1 NA 41
1612 2 1 NA 1 31 2 1 2 NA 1 33
1612 3 1 NA 1 4 3 1 2 NA 1 33
1612 4 1 1 NA 1 3 1 2 NA 1 33
1613 2 2 1 1 35 2 1 1 NA NA 38
1613 3 1 NA 1 18 3 1 1 NA NA 38
1613 4 1 1 1 12 3 1 1 NA NA 38
1613 5 2 1 1 16 12 1 1 NA NA 38
1614 2 2 1 1 64 8 1 1 1 1 66
1615 2 2 NA 1 56 2 1 1 1 1 61
1616 2 2 1 1 51 2 1 1 NA NA 51
1617 2 2 1 1 31 2 1 1 1 1 36
1617 3 1 NA 1 17 3 1 1 1 1 36
1617 4 2 1 1 8 3 1 1 1 1 36
1617 5 1 1 1 4 3 1 1 1 1 36
1617 6 2 8 1 16 5 1 1 1 1 36
1618 2 2 2 1 54 2 1 1 NA 1 57
1618 3 1 2 1 27 3 1 1 NA 1 57
1618 4 2 2 1 78 7 1 1 NA 1 57
1619 2 2 1 NA 35 2 2 1 NA 1 34
1619 3 1 1 1 14 3 2 1 NA 1 34
1619 4 1 1 1 11 3 2 1 NA 1 34
1619 5 1 1 1 4 3 2 1 NA 1 34
1620 2 2 1 1 51 2 1 1 1 NA 72
1620 3 2 NA NA 16 4 1 1 1 NA 72
1620 4 2 1 1 9 4 1 1 1 NA 72
1621 2 2 1 1 36 2 1 1 1 NA 49
1621 3 2 1 1 18 3 1 1 1 NA 49
1622 2 1 2 NA 10 13 2 2 2 1 41
1622 3 2 NA 1 20 9 2 2 2 1 41
1622 4 1 2 NA 12 8 2 2 2 1 41
1623 2 1 1 1 14 3 1 1 1 1 49
1624 2 1 NA 1 48 9 1 1 NA 1 77
1624 3 2 2 1 50 10 1 1 NA 1 77
1625 2 2 1 1 26 3 1 2 1 1 56
1626 2 2 NA 1 38 2 1 1 NA 1 44
1626 3 2 8 1 1 3 1 1 NA 1 44
1627 2 2 1 NA 61 8 1 1 1 1 42
1628 2 1 1 NA 39 2 NA 2 1 1 46
1628 3 1 1 1 16 3 NA 2 1 1 46
1628 4 2 1 1 14 3 NA 2 1 1 46
1628 5 2 1 NA 8 3 NA 2 1 1 46
1629 2 1 1 1 42 6 1 2 1 1 21
1629 3 1 NA 1 83 13 1 2 1 1 21
1629 4 2 NA NA 63 4 1 2 1 1 21
1630 2 2 1 2 60 2 2 1 1 2 65
1630 3 2 1 2 20 3 2 1 1 2 65
1630 4 2 1 NA 17 3 2 1 1 2 65
1631 2 1 1 1 23 9 1 1 NA 1 63
1631 3 2 1 1 19 8 1 1 NA 1 63
1632 2 1 1 1 44 2 1 2 NA 1 47
1632 3 1 1 1 22 3 1 2 NA 1 47
1632 4 1 NA NA 19 3 1 2 NA 1 47
1633 2 1 1 1 37 2 2 1 1 NA 91
1633 3 2 1 1 69 10 2 1 1 NA 91
1633 4 2 NA 1 71 2 2 1 1 NA 91
1634 2 1 1 NA 51 2 1 2 1 1 58
1635 2 2 1 1 49 2 1 1 NA 1 57
1635 3 2 1 1 21 3 1 1 NA 1 57
1635 4 1 1 NA 14 3 1 1 NA 1 57
1636 2 1 1 1 36 7 2 2 1 1 91
1636 3 2 1 1 56 10 2 2 1 1 91
1636 4 2 1 1 25 9 2 2 1 1 91
1637 2 2 1 1 27 3 1 2 NA NA 49
1637 3 1 1 1 8 8 1 2 NA NA 49
1638 2 1 7 4 45 2 NA 2 1 NA 56
1639 2 2 1 1 36 2 1 1 1 1 42
1639 3 2 NA 1 4 3 1 1 1 1 42
1640 2 2 NA 1 62 2 NA 1 1 1 64
1641 2 1 1 1 63 2 1 2 NA 1 63
1642 2 1 NA 1 66 2 1 2 1 1 66
1643 2 2 1 1 41 2 1 1 1 1 44
1643 3 2 1 1 9 3 1 1 1 1 44
1644 2 1 1 1 14 3 NA 2 1 NA 36
1644 3 1 1 1 7 3 NA 2 1 NA 36
1644 4 2 1 1 5 3 NA 2 1 NA 36
1645 2 1 1 1 7 3 2 1 1 1 30
1645 3 2 1 1 6 3 2 1 1 1 30
1645 4 2 1 NA 3 3 2 1 1 1 30
1645 5 2 1 1 31 12 2 1 1 1 30
1646 2 2 1 NA 48 2 1 1 1 NA 47
1646 3 2 1 NA 22 3 1 1 1 NA 47
1646 4 2 1 1 20 3 1 1 1 NA 47
1646 5 1 1 1 17 3 1 1 1 NA 47
1646 6 2 1 1 12 3 1 1 1 NA 47
1647 2 2 NA NA 50 2 1 1 1 1 36
1648 2 2 2 1 47 12 1 1 2 1 51
1649 2 2 NA 1 13 3 2 2 2 1 33
1650 2 1 1 1 66 2 1 2 1 NA 64
1651 2 1 1 1 62 2 NA 2 1 1 58
1651 3 1 1 1 34 3 NA 2 1 1 58
1652 2 2 1 NA 84 2 2 1 1 1 82
1653 2 2 1 1 22 3 1 2 1 1 48
1654 2 1 1 1 44 2 2 2 NA 1 41
1654 3 2 1 1 21 5 2 2 NA 1 41
1654 4 1 1 1 64 7 2 2 NA 1 41
1655 2 2 NA 1 31 2 NA 1 NA NA 29
1655 3 2 1 1 8 3 NA 1 NA NA 29
1655 4 1 1 1 1 3 NA 1 NA NA 29
1656 2 1 2 1 48 3 1 2 2 1 71
1657 2 2 6 NA 39 12 NA 2 6 1 81
1657 3 1 6 1 41 9 NA 2 6 1 81
1658 2 1 1 1 59 2 1 2 1 1 56
1659 2 2 NA 1 39 2 1 1 NA 1 41
1660 2 2 1 1 65 2 1 1 1 1 64
1661 2 1 1 1 78 8 1 1 1 NA 52
1662 2 1 1 5 18 3 2 2 NA NA 41
1662 3 2 1 5 17 3 2 2 NA NA 41
1662 4 2 1 5 16 3 2 2 NA NA 41
1662 5 1 NA NA 36 12 2 2 NA NA 41
1663 2 1 1 1 51 2 1 2 1 1 51
1663 3 2 NA NA 26 3 1 2 1 1 51
1663 4 2 1 1 20 3 1 2 1 1 51
1664 2 2 1 1 50 2 1 1 1 1 73
1664 3 1 1 1 27 3 1 1 1 1 73
1664 4 1 NA NA 46 11 1 1 1 1 73
1665 2 1 1 NA 44 9 1 2 1 1 56
1665 3 1 1 1 89 6 1 2 1 1 56
1666 2 2 1 1 39 2 NA 1 NA 1 42
1666 3 2 NA 1 4 3 NA 1 NA 1 42
1666 4 1 1 1 2 3 NA 1 NA 1 42
1667 2 2 1 1 51 2 1 1 1 1 54
1668 2 1 2 1 14 3 2 2 NA 1 43
1669 2 2 1 1 55 2 1 1 NA 1 69
1670 2 1 NA 1 67 2 1 2 1 1 66
1671 2 2 2 NA 22 3 NA 1 NA NA 57
1671 3 1 NA 1 19 3 NA 1 NA NA 57
1672 2 2 1 NA 27 2 2 1 NA NA 29
1672 3 1 8 3 1 3 2 1 NA NA 29
1673 2 2 8 1 26 3 2 1 8 1 48
1673 3 1 9 1 23 3 2 1 8 1 48
1673 4 1 8 1 17 3 2 1 8 1 48
1674 2 1 NA 1 44 2 1 2 1 1 42
1674 3 1 1 NA 12 3 1 2 1 1 42
1675 2 2 4 1 86 4 1 2 4 1 46
1676 2 1 1 NA 55 2 2 2 NA NA 54
1676 3 1 1 1 23 3 2 2 NA NA 54
1676 4 2 1 NA 18 3 2 2 NA NA 54
1676 5 2 1 1 14 3 2 2 NA NA 54
1676 6 2 1 1 21 13 2 2 NA NA 54
1677 2 1 1 1 54 2 NA 2 1 NA 57
1677 3 1 1 1 21 3 NA 2 1 NA 57
1678 2 2 NA 1 51 2 1 1 1 1 49
1678 3 1 1 1 18 3 1 1 1 1 49
1679 2 2 NA 1 94 11 1 1 1 1 27
1679 3 2 1 1 23 12 1 1 1 1 27
1680 2 2 1 1 74 2 1 1 1 1 74
1681 2 2 2 1 75 2 2 1 2 1 85
1682 2 2 1 1 49 3 1 1 1 1 74
1682 3 2 1 1 22 8 1 1 1 1 74
1682 4 1 1 4 5 8 1 1 1 1 74
1682 5 1 NA 4 23 13 1 1 1 1 74
1683 2 1 7 2 32 6 1 2 7 2 31
1683 3 2 7 NA 28 6 1 2 7 2 31
1683 4 1 7 2 57 7 1 2 7 2 31
1683 5 2 7 2 57 7 1 2 7 2 31
1684 2 1 1 1 48 2 1 2 1 1 46
1685 2 1 NA 1 23 5 1 1 1 1 33
1685 3 1 NA 1 31 4 1 1 1 1 33
1685 4 2 1 1 4 9 1 1 1 1 33
1685 5 1 1 1 68 7 1 1 1 1 33
1686 2 2 1 NA 45 2 NA 1 1 1 50
1687 2 2 1 NA 81 2 1 1 1 1 85
1688 2 1 1 2 15 3 NA 2 1 2 41
1688 3 1 1 2 13 3 NA 2 1 2 41
1688 4 1 1 2 41 13 NA 2 1 2 41
1689 2 1 1 1 25 6 2 1 1 1 29
1690 2 1 1 1 11 7 1 2 1 1 71
1691 2 1 NA 1 33 12 2 2 1 1 28
1692 2 2 1 1 50 2 2 1 1 1 60
1693 2 2 NA 1 53 2 NA 1 1 1 50
1693 3 1 NA 1 25 3 NA 1 1 1 50
1693 4 1 1 1 17 5 NA 1 1 1 50
1693 5 1 1 1 14 5 NA 1 1 1 50
1693 6 2 1 1 26 13 NA 1 1 1 50
1694 2 2 NA NA 14 8 2 2 NA NA 54
1694 3 2 2 1 12 8 2 2 NA NA 54
1695 2 1 1 1 88 5 NA 1 1 1 88
1695 3 2 1 NA 73 8 NA 1 1 1 88
1696 2 2 1 1 51 5 1 1 1 1 21
1697 2 2 NA 1 83 2 1 1 NA 1 83
1698 2 1 NA 1 52 2 NA 2 NA 1 58
1698 3 1 1 1 19 8 NA 2 NA 1 58
1699 2 2 1 1 64 2 2 1 1 1 70
1700 2 2 1 NA 50 2 1 1 1 1 57
1701 2 2 4 1 42 2 NA 1 4 1 51
1701 3 1 NA 1 17 5 NA 1 4 1 51
1702 2 2 NA 1 49 2 1 1 1 1 53
1702 3 1 1 NA 24 3 1 1 1 1 53
1703 2 2 NA 1 15 3 NA 2 2 1 38
1703 3 2 2 1 9 3 NA 2 2 1 38
1703 4 2 2 1 6 11 NA 2 2 1 38
1704 2 2 1 2 59 2 1 1 1 2 72
1704 3 2 1 2 31 3 1 1 1 2 72
1705 2 2 1 1 64 2 NA 1 1 1 66
1706 2 2 1 NA 62 5 1 1 NA 1 31
1707 2 1 6 1 84 7 1 2 6 NA 70
1707 3 1 6 1 54 8 1 2 6 NA 70
1707 4 2 6 1 80 12 1 2 6 NA 70
1708 2 2 1 5 36 12 2 1 NA NA 25
1709 2 2 1 1 94 9 1 2 1 1 69
1709 3 1 1 1 23 9 1 2 1 1 69
1710 2 2 6 1 51 2 1 1 1 1 52
1710 3 2 8 NA 24 3 1 1 1 1 52
1710 4 2 8 1 17 3 1 1 1 1 52
1711 2 2 1 1 85 2 1 1 1 1 91
1712 2 2 NA 1 54 2 1 1 1 NA 63
1713 2 1 1 1 36 2 NA 2 1 1 30
1713 3 2 1 1 2 3 NA 2 1 1 30
1713 4 1 1 1 2 3 NA 2 1 1 30
1714 2 1 1 1 54 2 1 2 1 1 54
1715 2 2 1 1 60 2 NA 1 NA 1 52
1716 2 2 1 NA 29 6 2 1 1 NA 67
1717 2 1 NA 2 42 2 1 2 1 NA 46
1717 3 2 NA 2 19 3 1 2 1 NA 46
1717 4 1 1 2 17 3 1 2 1 NA 46
1718 2 2 1 2 50 2 NA 1 1 2 57
1718 3 1 1 2 22 3 NA 1 1 2 57
1718 4 1 NA 2 13 3 NA 1 1 2 57
1719 2 1 2 1 57 13 1 2 2 1 61
1719 3 2 2 1 4 2 1 2 2 1 61
1720 2 2 1 1 80 2 NA 1 1 NA 84
1721 2 2 1 1 47 2 NA 1 1 1 54
1721 3 1 1 1 7 3 NA 1 1 1 54
1721 4 2 NA NA 16 5 NA 1 1 1 54
1721 5 1 1 NA 13 5 NA 1 1 1 54
1721 6 2 1 1 66 9 NA 1 1 1 54
1722 2 1 1 1 48 13 1 2 1 1 55
1723 2 1 1 1 44 2 1 2 1 NA 42
1723 3 1 1 NA 12 3 1 2 1 NA 42
1723 4 1 1 1 21 12 1 2 1 NA 42
1724 2 2 2 1 14 3 2 2 2 NA 47
1724 3 1 2 1 11 3 2 2 2 NA 47
1724 4 2 2 1 21 4 2 2 2 NA 47
1724 5 1 NA 1 22 12 2 2 2 NA 47
1725 2 2 1 1 47 2 1 1 1 1 47
