"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner"
295 1 1 1 1 61 1 1
295 2 2 1 2 58 2 1
296 1 1 1 1 44 1 1
296 2 2 1 1 46 2 1
296 3 2 1 1 16 3 1
296 4 1 1 1 13 3 1
296 5 1 1 1 19 3 1
296 6 2 1 1 17 3 1
297 1 1 1 1 43 1 1
297 2 2 1 1 45 2 1
297 3 2 1 1 17 3 1
297 4 1 1 1 22 3 1
298 1 2 1 1 37 1 1
298 2 1 1 1 39 2 1
298 3 2 1 1 11 3 1
298 4 1 1 1 6 3 1
299 1 1 1 1 47 1 1
299 2 2 1 1 11 3 1
299 3 2 1 1 42 11 1
299 4 1 1 1 25 12 1
299 5 1 1 1 2 12 1
300 1 1 1 1 53 1 1
300 2 2 1 1 54 2 1
300 3 2 1 1 24 3 1
301 1 1 1 1 65 1 1
301 2 2 1 1 56 2 1
301 3 2 1 1 23 3 1
302 1 1 1 1 51 1 1
302 2 2 1 1 50 2 1
302 3 1 1 1 19 3 1
303 1 1 1 1 64 1 1
303 2 2 1 1 57 2 1
303 3 2 1 1 21 3 1
304 1 1 1 1 49 1 1
304 2 2 1 1 50 2 1
304 3 1 1 1 31 3 1
304 4 1 1 1 11 3 1
304 5 1 1 1 21 3 1
305 1 2 2 1 72 1 1
305 2 1 2 1 77 2 1
306 1 1 1 1 61 1 1
306 2 2 1 1 58 2 1
307 1 1 1 1 16 1 2
307 2 2 1 1 31 5 2
308 1 2 1 1 76 1 1
308 2 1 1 1 55 3 1
309 1 1 1 1 85 1 1
309 2 2 1 1 72 2 1
310 1 2 6 1 36 1 2
310 2 2 6 1 12 3 2
310 3 2 6 1 5 3 2
311 1 1 1 2 44 1 1
311 2 2 1 2 44 2 1
311 3 1 1 2 18 3 1
311 4 1 1 1 9 3 1
312 1 1 1 1 36 1 1
312 2 2 1 1 32 2 1
312 3 2 1 1 3 3 1
312 4 2 1 1 2 3 1
313 1 2 1 5 38 1 2
313 2 1 1 5 8 3 2
314 1 2 1 1 53 1 1
314 2 1 1 1 22 3 1
315 1 1 1 1 62 1 1
315 2 2 1 1 56 2 1
316 1 1 4 1 39 1 1
316 2 2 5 1 34 2 1
316 3 1 8 1 7 3 1
316 4 2 8 1 2 3 1
317 1 1 6 1 69 1 2
317 2 2 6 1 94 5 2
318 1 2 1 5 32 1 2
318 2 2 2 3 13 3 2
318 3 1 2 3 9 3 2
318 4 1 2 1 31 7 2
318 5 1 2 3 32 11 2
319 1 2 1 1 47 1 1
319 2 1 1 1 51 2 1
319 3 2 1 1 17 3 1
319 4 1 1 1 15 3 1
319 5 2 1 1 13 3 1
320 1 1 1 1 57 1 1
320 2 2 1 1 58 2 1
321 1 2 1 1 53 1 1
321 2 2 1 1 56 7 1
321 3 1 1 1 71 12 1
322 1 1 1 1 39 1 1
322 2 2 1 1 38 2 1
322 3 2 1 1 17 3 1
322 4 1 1 1 14 3 1
323 1 1 1 1 51 1 1
323 2 2 1 1 50 2 1
323 3 2 1 1 30 3 1
324 1 1 1 1 49 1 1
324 2 2 1 1 47 2 1
324 3 2 1 1 25 3 1
324 4 2 1 1 5 9 1
324 5 2 1 1 1 9 1
325 1 2 1 1 56 1 1
325 2 1 1 1 57 2 1
326 1 2 1 1 51 1 1
326 2 2 1 1 74 5 1
327 1 1 1 1 39 1 1
327 2 2 1 1 34 2 1
328 1 2 1 1 42 1 2
328 2 2 1 1 18 3 2
329 1 1 1 1 73 1 1
329 2 2 1 1 68 2 1
330 1 1 1 1 73 1 1
330 2 2 1 1 70 2 1
331 1 2 1 4 63 1 1
331 2 1 1 4 63 2 1
331 3 1 1 4 28 3 1
331 4 1 1 4 28 3 1
332 1 2 1 1 66 1 1
332 2 1 1 1 82 2 1
333 1 2 2 1 52 1 2
333 2 2 2 1 21 3 2
333 3 2 2 1 17 3 2
333 4 2 2 1 9 3 2
334 1 2 1 1 53 1 2
334 2 1 1 1 31 3 2
334 3 2 1 1 22 3 2
334 4 1 1 1 19 3 2
334 5 2 1 1 80 10 2
335 1 1 7 5 32 1 2
335 2 2 7 5 32 2 2
335 3 2 7 5 12 3 2
335 4 2 7 5 1 3 2
336 1 1 2 1 58 1 1
336 2 2 7 5 50 2 1
336 3 1 8 5 11 3 1
337 1 2 1 1 25 1 1
337 2 1 1 1 29 2 1
338 1 2 1 1 75 1 1
338 2 2 1 1 42 3 1
338 3 2 1 1 9 9 1
338 4 1 1 1 43 4 1
339 1 2 1 1 58 1 1
339 2 1 1 1 17 9 1
340 1 1 1 1 27 1 1
340 2 2 1 1 25 2 1
341 1 2 2 1 73 1 2
341 2 1 2 1 83 2 2
342 1 2 2 1 50 1 1
342 2 1 2 1 50 2 1
342 3 1 2 1 19 3 1
343 1 2 1 1 48 1 1
343 2 2 1 1 25 3 1
344 1 1 7 1 48 1 1
344 2 2 1 1 42 2 1
344 3 2 7 1 10 3 1
345 1 1 4 1 50 1 2
345 2 2 4 1 45 2 2
345 3 1 4 1 26 3 2
345 4 1 4 1 24 3 2
346 1 1 1 1 51 1 1
346 2 2 1 1 52 2 1
346 3 2 1 1 11 3 1
347 1 1 1 1 57 1 1
347 2 2 1 1 54 2 1
348 1 2 1 1 51 1 1
348 2 1 1 1 66 2 1
348 3 1 1 1 18 3 1
348 4 1 1 1 15 3 1
349 1 1 1 1 65 1 1
349 2 2 1 1 74 2 1
350 1 2 1 1 48 1 2
350 2 1 1 1 43 11 2
351 1 1 1 1 62 1 2
351 2 2 1 1 53 2 2
352 1 2 1 1 53 1 2
352 2 1 1 1 51 2 2
353 1 2 1 1 40 1 1
353 2 1 1 1 39 12 1
353 3 2 1 1 32 12 1
353 4 1 1 1 12 12 1
353 5 1 1 1 9 12 1
353 6 1 1 1 3 12 1
354 1 2 1 1 62 1 1
354 2 1 1 1 52 2 1
355 1 1 1 1 73 1 1
355 2 2 1 1 69 2 1
355 3 1 1 1 48 3 1
356 1 1 1 2 30 1 2
356 2 2 1 2 27 2 2
356 3 1 1 2 9 3 2
356 4 2 1 2 7 3 2
356 5 2 1 2 33 10 2
356 6 2 1 2 16 10 2
357 1 2 1 1 44 1 1
357 2 1 1 1 49 2 1
357 3 2 1 1 13 3 1
357 4 2 1 1 4 3 1
358 1 1 1 1 57 1 1
358 2 2 1 1 59 11 1
359 1 1 2 1 20 1 2
359 2 2 2 1 2 3 2
359 3 2 2 1 1 3 2
359 4 2 2 1 19 10 2
359 5 2 2 1 17 10 2
360 1 2 1 1 40 1 2
360 2 1 1 2 39 2 2
360 3 2 1 2 8 3 2
361 1 2 1 2 28 1 2
361 2 1 1 2 5 3 2
361 3 1 1 2 3 3 2
362 1 2 2 1 45 1 2
362 2 2 2 1 24 3 2
362 3 2 2 1 19 3 2
362 4 1 2 1 1 9 2
363 1 1 1 2 45 1 1
363 2 2 1 2 44 2 1
364 1 2 1 1 43 1 1
364 2 1 1 1 21 3 1
365 1 1 1 1 42 1 1
365 2 2 1 1 40 2 1
365 3 2 1 1 16 3 1
365 4 1 1 1 12 3 1
365 5 2 1 1 11 3 1
365 6 1 1 1 8 3 1
366 1 2 7 2 38 1 2
366 2 2 7 2 15 3 2
366 3 1 7 2 11 3 2
367 1 2 1 1 57 1 1
367 2 2 1 1 77 5 1
368 1 2 1 1 43 1 1
368 2 1 1 1 46 2 1
368 3 2 1 1 17 3 1
369 1 1 1 2 44 1 1
369 2 2 1 1 46 2 1
369 3 2 1 2 16 3 1
369 4 2 1 2 14 3 1
370 1 1 8 1 48 1 1
370 2 2 8 1 40 2 1
370 3 2 8 1 8 3 1
371 1 1 1 1 60 1 1
371 2 2 1 1 62 2 1
372 1 1 1 5 52 1 2
372 2 2 1 5 51 2 2
373 1 1 1 1 62 1 1
373 2 2 1 1 57 2 1
374 1 2 1 1 40 1 1
374 2 1 1 1 30 2 1
374 3 1 1 1 34 11 1
375 1 1 1 1 57 1 1
375 2 2 1 1 53 2 1
376 1 1 1 1 35 1 1
376 2 2 1 1 31 2 1
376 3 2 1 1 4 3 1
377 1 2 8 1 65 1 1
377 2 2 8 1 46 3 1
378 1 1 1 1 76 1 1
378 2 2 1 1 74 2 1
379 1 1 2 1 69 1 2
379 2 2 2 1 67 2 2
379 3 1 2 1 27 9 2
380 1 1 1 1 24 1 1
380 2 2 1 4 22 2 1
381 1 2 1 1 39 1 1
381 2 1 1 1 40 2 1
381 3 1 1 1 5 3 1
381 4 2 1 1 3 3 1
382 1 2 2 1 37 1 2
382 2 2 2 1 6 3 2
383 1 2 1 1 62 1 1
383 2 1 7 1 21 3 1
383 3 2 1 1 20 3 1
383 4 2 1 1 88 5 1
383 5 1 1 1 87 5 1
384 1 2 1 1 51 1 2
384 2 1 1 1 31 3 2
385 1 2 1 1 43 1 1
385 2 1 1 1 46 11 1
386 1 1 1 1 63 1 1
386 2 2 1 1 59 2 1
387 1 1 1 1 29 1 1
387 2 1 1 1 11 3 1
387 3 2 1 1 6 3 1
387 4 2 1 1 28 11 1
388 1 2 1 1 36 1 1
388 2 1 1 1 37 2 1
388 3 2 1 1 13 3 1
388 4 1 1 1 12 3 1
388 5 1 1 1 7 3 1
389 1 1 1 1 31 1 2
389 2 2 1 1 31 11 2
390 1 1 1 1 49 1 1
390 2 2 1 2 52 2 1
390 3 1 1 2 16 3 1
390 4 2 1 2 14 3 1
391 1 2 1 1 74 1 1
391 2 1 1 1 75 2 1
392 1 1 1 2 44 1 1
392 2 2 1 2 38 2 1
392 3 2 1 2 18 3 1
392 4 1 1 2 17 3 1
392 5 1 1 2 16 3 1
392 6 1 1 2 7 3 1
393 1 1 1 1 74 1 1
393 2 2 1 1 23 9 1
393 3 1 1 1 35 10 1
394 1 2 1 1 42 1 2
394 2 1 7 2 37 2 2
394 3 1 1 1 17 3 2
394 4 1 7 2 39 10 2
395 1 2 3 2 61 1 2
395 2 1 3 2 56 12 2
395 3 1 2 1 29 12 2
396 1 2 1 1 83 1 1
396 2 1 1 1 72 2 1
397 1 1 1 1 61 1 1
397 2 2 1 1 62 2 1
397 3 1 1 1 24 3 1
397 4 2 1 1 22 3 1
398 1 1 1 1 61 1 1
398 2 2 1 1 59 2 1
399 1 1 1 1 60 1 1
399 2 2 1 1 59 2 1
399 3 1 1 1 95 5 1
400 1 2 6 1 48 1 1
400 2 1 6 1 51 2 1
401 1 1 8 1 41 1 1
401 2 2 1 1 35 2 1
401 3 2 8 1 4 3 1
401 4 1 8 1 1 3 1
402 1 1 1 1 61 1 1
402 2 2 1 1 67 2 1
403 1 1 1 1 59 1 1
403 2 2 1 1 57 2 1
404 1 1 1 1 31 1 2
404 2 2 1 1 6 3 2
404 3 2 1 1 37 11 2
405 1 1 8 1 56 1 1
405 2 2 8 3 43 2 1
406 1 2 1 1 26 1 2
406 2 2 8 1 3 3 2
406 3 1 8 1 1 3 2
406 4 1 2 1 26 11 2
407 1 1 1 1 36 1 1
407 2 2 1 1 36 2 1
407 3 1 1 1 11 3 1
407 4 2 1 1 9 3 1
408 1 1 3 1 48 1 1
408 2 2 1 1 46 2 1
408 3 1 3 1 18 3 1
408 4 1 3 1 10 3 1
409 1 1 1 1 53 1 1
409 2 2 1 1 48 2 1
410 1 1 1 1 46 1 1
410 2 2 1 1 46 2 1
410 3 1 1 1 15 3 1
410 4 1 1 1 11 3 1
411 1 2 1 1 44 1 1
411 2 1 1 1 45 2 1
411 3 2 1 1 11 3 1
411 4 1 1 1 9 3 1
411 5 1 1 1 8 3 1
412 1 1 1 1 72 1 1
412 2 2 1 1 72 2 1
413 1 2 1 1 31 1 1
413 2 1 1 1 41 2 1
413 3 2 1 1 8 3 1
413 4 2 1 1 6 3 1
413 5 2 1 1 18 3 1
413 6 1 1 1 7 3 1
414 1 2 1 1 39 1 1
414 2 1 1 1 44 2 1
414 3 2 1 1 10 3 1
414 4 2 1 1 8 3 1
415 1 1 1 1 62 1 1
415 2 2 2 1 63 2 1
416 1 1 1 1 56 1 1
416 2 2 1 1 52 2 1
417 1 2 1 1 55 1 1
417 2 2 1 1 27 3 1
417 3 2 1 1 9 9 1
418 1 2 2 1 80 1 1
418 2 1 2 1 56 3 1
419 1 2 1 1 26 1 2
419 2 1 1 1 28 11 2
420 1 2 1 1 52 1 2
420 2 1 1 1 61 2 2
421 1 1 8 1 72 1 1
421 2 2 1 1 68 2 1
421 3 1 3 1 15 3 1
421 4 1 3 1 13 3 1
422 1 1 1 1 63 1 1
422 2 2 1 1 63 2 1
423 1 1 2 1 53 1 1
423 2 2 2 1 52 2 1
423 3 2 2 1 27 3 1
423 4 1 2 1 16 10 1
423 5 1 2 1 12 10 1
423 6 2 2 1 2 10 1
424 1 1 1 1 48 1 1
424 2 1 1 1 22 3 1
424 3 2 1 1 24 3 1
424 4 1 1 1 1 9 1
424 5 2 1 1 48 11 1
425 1 1 1 1 81 1 1
425 2 2 5 1 61 2 1
426 1 2 8 1 62 1 2
426 2 1 1 1 57 2 2
427 1 1 1 1 71 1 1
427 2 2 1 1 70 2 1
428 1 2 2 1 52 1 2
428 2 2 2 1 15 10 2
428 3 2 2 1 13 10 2
429 1 1 1 1 40 1 1
429 2 2 1 1 39 2 1
429 3 2 1 1 5 3 1
430 1 2 1 1 51 1 1
430 2 2 1 1 79 5 1
431 1 1 1 1 34 1 1
431 2 2 1 1 33 2 1
431 3 2 1 1 7 3 1
431 4 2 1 1 4 3 1
431 5 2 1 1 2 3 1
432 1 2 4 1 50 1 1
432 2 2 4 1 8 3 1
433 1 1 1 1 78 1 1
433 2 2 1 1 78 2 1
434 1 2 6 1 54 1 1
434 2 1 6 1 51 2 1
434 3 2 6 1 17 3 1
434 4 1 6 1 16 3 1
434 5 1 6 1 12 3 1
435 1 2 1 1 58 1 1
435 2 2 8 1 17 3 1
436 1 2 1 1 45 1 2
436 2 1 1 1 50 2 2
437 1 1 1 1 41 1 2
437 2 2 1 1 16 3 2
438 1 1 1 2 38 1 2
438 2 2 1 2 40 2 2
438 3 1 1 2 9 3 2
438 4 1 1 2 5 3 2
439 1 2 1 1 59 1 1
439 2 1 7 2 66 2 1
440 1 2 1 1 47 1 1
440 2 1 1 1 51 2 1
440 3 1 1 1 17 3 1
440 4 1 1 1 15 3 1
441 1 2 1 1 55 1 1
441 2 2 1 1 51 11 1
442 1 2 1 1 58 1 1
442 2 1 1 1 58 2 1
443 1 2 1 1 36 1 2
443 2 1 1 1 38 2 2
444 1 2 1 1 54 1 1
444 2 1 1 1 57 2 1
445 1 1 1 5 32 1 2
445 2 2 1 5 46 11 2
446 1 2 1 1 66 1 1
446 2 1 1 1 78 2 1
447 1 2 1 1 50 1 1
447 2 1 1 1 54 2 1
447 3 2 1 1 23 3 1
447 4 2 1 1 18 3 1
447 5 1 1 1 9 3 1
447 6 2 1 1 7 3 1
448 1 1 1 1 74 1 1
448 2 2 1 1 74 2 1
448 3 2 1 1 19 10 1
449 1 1 1 1 84 1 1
449 2 2 1 1 79 2 1
449 3 2 8 1 37 9 1
450 1 2 1 1 40 1 2
450 2 2 1 1 17 3 2
450 3 1 1 1 8 3 2
450 4 1 1 1 7 3 2
451 1 2 1 1 41 1 2
451 2 2 1 1 9 3 2
452 1 2 1 1 61 1 1
452 2 1 1 1 23 3 1
453 1 1 6 1 46 1 1
453 2 2 1 2 51 2 1
453 3 1 6 1 23 3 1
453 4 1 1 1 13 3 1
453 5 2 1 2 21 10 1
454 1 2 1 1 77 1 1
454 2 1 1 1 55 3 1
454 3 2 1 1 36 9 1
454 4 1 1 1 30 10 1
454 5 1 1 1 4 10 1
454 6 2 1 1 37 11 1
455 1 2 8 1 46 1 1
455 2 1 1 1 50 2 1
455 3 1 1 1 12 3 1
455 4 2 1 1 8 3 1
455 5 1 1 1 4 3 1
456 1 1 1 1 55 1 1
456 2 2 1 1 51 11 1
457 1 1 1 1 29 1 2
457 2 1 1 1 25 11 2
458 1 1 4 1 41 1 1
458 2 2 4 1 40 2 1
458 3 1 4 1 9 3 1
459 1 2 1 1 24 1 2
459 2 1 1 1 28 11 2
460 1 1 1 1 62 1 1
460 2 2 1 1 58 2 1
461 1 1 1 1 69 1 1
461 2 2 1 1 69 2 1
462 1 2 1 1 54 1 1
462 2 1 1 1 58 2 1
463 1 2 1 1 38 1 2
463 2 1 8 1 45 2 2
463 3 2 1 1 15 3 2
463 4 1 1 1 7 3 2
463 5 1 1 1 3 3 2
464 1 1 2 1 45 1 1
464 2 2 2 1 20 3 1
464 3 2 2 1 4 9 1
464 4 1 2 1 4 9 1
465 1 2 3 2 27 1 1
465 2 1 3 2 10 3 1
465 3 2 3 2 9 3 1
466 1 2 1 1 29 1 2
466 2 1 1 1 39 11 2
467 1 2 2 1 38 1 2
467 2 1 2 1 12 3 2
467 3 2 2 1 10 3 2
468 1 1 1 1 23 1 2
468 2 2 1 1 22 11 2
469 1 2 2 1 40 1 1
469 2 1 2 1 22 3 1
469 3 1 2 1 21 3 1
469 4 1 2 1 10 3 1
469 5 2 2 1 68 5 1
470 1 2 1 1 27 1 1
470 2 1 1 1 31 2 1
470 3 2 1 1 9 3 1
470 4 2 1 1 7 3 1
470 5 1 1 1 4 3 1
470 6 1 1 1 1 3 1
471 1 1 1 1 53 1 1
471 2 2 1 1 50 2 1
472 1 2 1 2 35 1 2
472 2 1 1 2 36 2 2
472 3 1 1 2 15 3 2
472 4 1 1 2 5 3 2
473 1 1 1 1 59 1 1
473 2 2 1 1 59 2 1
474 1 2 1 1 80 1 1
474 2 1 1 1 52 3 1
475 1 1 7 2 45 1 2
475 2 1 7 2 15 3 2
475 3 2 7 2 11 3 2
475 4 2 7 2 51 11 2
475 5 1 7 2 21 12 2
476 1 2 2 1 45 1 2
476 2 1 2 1 23 3 2
476 3 1 2 1 14 3 2
476 4 1 2 1 51 7 2
477 1 1 1 1 59 1 1
477 2 2 1 1 52 2 1
478 1 2 1 5 73 1 1
478 2 1 1 5 71 2 1
479 1 1 1 1 71 1 1
479 2 2 1 1 70 2 1
479 3 1 1 1 44 3 1
480 1 1 1 1 77 1 1
480 2 2 1 1 77 2 1
481 1 1 1 1 71 1 1
481 2 2 1 1 67 2 1
482 1 1 1 1 79 1 1
482 2 2 1 1 79 2 1
483 1 2 1 1 34 1 1
483 2 1 1 1 7 3 1
483 3 2 1 1 7 3 1
484 1 2 1 1 39 1 1
484 2 1 1 1 36 2 1
484 3 2 1 1 9 3 1
484 4 1 1 1 8 3 1
484 5 1 1 1 4 3 1
485 1 2 1 1 44 1 1
485 2 1 1 1 44 2 1
485 3 1 1 1 8 3 1
485 4 2 1 1 5 3 1
486 1 1 1 1 28 1 2
486 2 2 1 1 27 2 2
486 3 2 1 1 1 3 2
487 1 2 1 1 64 1 2
487 2 1 1 1 65 12 2
488 1 2 1 2 33 1 1
488 2 1 1 2 39 2 1
488 3 1 1 2 12 3 1
488 4 2 1 2 9 3 1
488 5 2 1 2 5 3 1
489 1 1 1 1 43 1 1
489 2 2 1 1 37 2 1
489 3 1 1 1 15 3 1
489 4 1 1 1 13 3 1
489 5 1 1 2 20 3 1
490 1 1 1 2 44 1 2
490 2 2 1 2 44 2 2
491 1 1 1 1 33 1 1
491 2 2 1 1 32 2 1
491 3 2 1 1 2 3 1
492 1 1 1 1 46 1 1
492 2 2 1 1 61 2 1
493 1 2 1 1 36 1 2
493 2 1 1 1 41 11 2
494 1 1 1 1 84 1 1
494 2 2 1 1 26 9 1
495 1 1 1 1 34 1 2
495 2 1 1 1 29 11 2
495 3 1 1 1 28 11 2
496 1 2 1 1 54 1 1
496 2 1 1 1 57 2 1
496 3 2 1 1 13 3 1
497 1 2 1 1 66 1 1
497 2 2 1 1 37 3 1
497 3 2 1 1 3 9 1
497 4 2 1 1 3 9 1
498 1 1 1 1 41 1 1
498 2 2 1 1 40 2 1
498 3 2 1 1 13 3 1
498 4 2 1 1 11 3 1
498 5 2 1 1 5 3 1
499 1 1 1 1 75 1 1
499 2 2 1 1 74 2 1
500 1 2 6 1 61 1 2
500 2 1 6 1 30 3 2
501 1 1 1 1 45 1 1
501 2 2 5 1 42 2 1
501 3 1 5 1 14 3 1
501 4 1 5 1 12 3 1
502 1 2 1 1 83 1 2
502 2 1 1 1 83 2 2
503 1 1 1 1 46 1 1
503 2 2 1 1 35 2 1
503 3 1 1 1 8 3 1
503 4 1 1 1 3 3 1
504 1 1 1 1 57 1 1
504 2 2 1 1 56 2 1
504 3 2 1 1 22 3 1
504 4 2 1 1 80 5 1
505 1 2 2 1 39 1 2
505 2 1 2 1 19 3 2
505 3 1 2 1 12 3 2
506 1 2 1 1 23 1 2
506 2 1 1 1 26 2 2
506 3 2 1 1 1 3 2
507 1 2 4 1 33 1 2
507 2 2 4 1 9 3 2
508 1 2 1 1 63 1 1
508 2 1 1 1 62 2 1
509 1 2 1 5 32 1 2
509 2 1 1 5 33 2 2
509 3 2 1 5 12 3 2
509 4 2 1 5 11 3 2
509 5 1 1 5 4 3 2
510 1 1 1 1 50 1 2
510 2 1 8 1 16 10 2
510 3 2 1 1 25 11 2
511 1 1 2 1 59 1 1
511 2 2 2 1 58 2 1
511 3 2 2 1 35 3 1
511 4 2 2 1 14 9 1
512 1 1 1 2 40 1 2
512 2 1 1 2 18 3 2
512 3 2 1 2 45 11 2
513 1 2 3 1 45 1 2
513 2 1 1 1 49 11 2
514 1 1 1 1 41 1 1
514 2 2 1 1 46 2 1
514 3 2 1 1 18 3 1
514 4 1 1 1 14 3 1
515 1 2 1 1 86 1 1
515 2 1 1 1 59 3 1
516 1 1 1 1 30 1 2
516 2 2 1 1 29 11 2
517 1 1 1 1 77 1 1
517 2 2 1 1 76 2 1
518 1 2 1 5 51 1 2
518 2 1 1 5 29 3 2
518 3 2 1 5 23 3 2
518 4 1 1 5 3 9 2
519 1 2 1 5 38 1 1
519 2 1 1 2 19 3 1
519 3 2 1 5 11 3 1
520 1 1 1 1 65 1 1
520 2 2 1 1 62 2 1
521 1 2 1 1 59 1 1
521 2 1 1 1 59 2 1
522 1 2 2 1 46 1 2
522 2 1 2 1 16 3 2
522 3 2 2 1 13 3 2
522 4 2 2 1 13 3 2
523 1 2 1 1 40 1 1
523 2 1 1 1 47 2 1
524 1 1 1 1 41 1 1
524 2 2 1 1 18 3 1
524 3 2 1 1 15 3 1
524 4 2 1 1 35 11 1
525 1 1 1 1 71 1 1
525 2 2 1 1 71 2 1
526 1 2 2 3 35 1 2
526 2 1 1 3 10 3 2
527 1 2 1 1 74 1 1
527 2 1 1 1 49 3 1
528 1 2 2 1 72 1 1
528 2 1 2 1 42 3 1
529 1 1 1 1 69 1 1
529 2 2 1 1 66 2 1
530 1 2 1 1 70 1 1
530 2 1 1 1 67 11 1
531 1 2 1 5 32 1 2
531 2 2 1 5 3 3 2
531 3 1 1 2 44 11 2
531 4 1 1 2 32 11 2
532 1 2 1 1 41 1 2
532 2 1 1 1 13 3 2
533 1 2 1 1 83 1 1
533 2 1 1 1 40 9 1
534 1 1 1 1 50 1 1
534 2 2 1 1 45 2 1
534 3 1 1 1 16 3 1
534 4 1 1 1 14 3 1
535 1 1 1 1 20 1 2
535 2 1 1 1 25 11 2
536 1 2 2 1 43 1 1
536 2 1 2 1 6 3 1
537 1 2 1 1 55 1 1
537 2 2 1 1 18 3 1
537 3 2 1 1 18 3 1
538 1 2 7 2 39 1 2
538 2 2 7 2 19 3 2
538 3 1 7 2 5 3 2
538 4 1 7 2 4 3 2
539 1 2 1 5 65 1 1
539 2 2 1 5 38 3 1
539 3 1 1 5 19 9 1
539 4 1 1 5 18 9 1
539 5 2 1 5 6 9 1
540 1 2 1 1 47 1 1
540 2 1 1 1 44 2 1
540 3 2 1 1 16 3 1
540 4 2 1 1 12 3 1
540 5 1 1 1 17 3 1
540 6 2 1 1 13 3 1
541 1 1 1 1 26 1 1
541 2 1 1 1 31 7 1
541 3 2 1 1 28 12 1
542 1 2 1 1 57 1 1
542 2 2 1 1 16 3 1
543 1 2 2 1 49 1 1
543 2 1 2 1 58 2 1
543 3 2 2 1 20 3 1
543 4 2 2 1 9 3 1
544 1 1 2 1 56 1 1
544 2 2 2 1 54 2 1
545 1 2 1 1 70 1 1
545 2 1 1 1 70 2 1
546 1 2 1 1 74 1 1
546 2 1 1 1 77 2 1
547 1 2 2 1 35 1 1
547 2 1 2 1 47 2 1
547 3 1 2 1 15 3 1
547 4 1 2 1 5 3 1
547 5 2 2 1 55 5 1
548 1 1 3 2 56 1 1
548 2 2 3 2 62 2 1
548 3 1 3 2 30 3 1
549 1 2 1 1 53 1 1
549 2 1 1 1 55 2 1
550 1 2 1 5 19 1 2
550 2 1 2 1 27 11 2
551 1 2 1 1 86 1 1
551 2 1 1 1 95 2 1
552 1 2 7 5 25 1 2
552 2 2 7 5 44 11 2
552 3 1 7 2 44 11 2
552 4 2 7 5 12 12 2
552 5 2 7 5 6 12 2
553 1 1 1 1 58 1 1
553 2 2 1 1 49 2 1
554 1 1 1 1 45 1 1
554 2 2 1 1 34 2 1
554 3 1 1 1 6 3 1
555 1 2 1 1 47 1 1
555 2 1 1 1 50 2 1
556 1 1 1 1 50 1 1
556 2 2 1 1 46 2 1
556 3 1 1 1 23 3 1
556 4 2 1 1 4 9 1
556 5 2 1 1 23 4 1
557 1 1 1 1 62 1 1
557 2 2 1 1 64 2 1
558 1 1 1 1 87 1 1
558 2 2 1 1 82 2 1
559 1 1 1 1 80 1 1
559 2 2 1 1 77 2 1
560 1 1 1 1 61 1 1
560 2 2 1 1 70 2 1
561 1 2 1 1 23 1 2
561 2 1 1 1 22 11 2
562 1 1 1 1 55 1 1
562 2 2 1 1 52 2 1
562 3 2 1 1 25 3 1
563 1 1 7 3 69 1 2
563 2 2 7 3 71 2 2
564 1 1 8 3 68 1 1
564 2 2 8 3 68 2 1
565 1 1 1 1 51 1 1
565 2 2 1 1 49 2 1
565 3 1 1 1 26 3 1
565 4 2 1 1 23 3 1
566 1 1 1 1 61 1 1
566 2 2 6 1 62 2 1
566 3 2 6 1 83 6 1
567 1 1 1 1 82 1 1
567 2 2 1 1 79 2 1
568 1 1 1 1 89 1 1
568 2 2 1 1 89 2 1
569 1 1 1 1 63 1 2
569 2 2 1 1 59 2 2
569 3 1 1 1 13 9 2
570 1 1 1 1 41 1 2
570 2 1 1 1 6 3 2
571 1 2 1 1 78 1 1
571 2 1 1 1 42 3 1
572 1 1 1 1 89 1 1
572 2 2 1 1 77 2 1
573 1 1 1 1 65 1 1
573 2 2 1 1 60 2 1
574 1 2 1 1 64 1 1
574 2 2 1 1 39 11 1
574 3 1 1 1 16 11 1
575 1 2 1 1 37 1 2
575 2 1 1 1 38 2 2
575 3 2 1 1 9 3 2
575 4 2 1 1 8 3 2
575 5 2 1 1 4 3 2
576 1 1 7 2 56 1 1
576 2 2 7 2 47 2 1
576 3 2 7 2 12 3 1
577 1 1 1 1 65 1 1
577 2 2 1 1 66 2 1
577 3 2 1 1 48 3 1
577 4 2 1 1 94 5 1
578 1 1 1 1 44 1 1
578 2 2 1 1 44 2 1
578 3 2 1 1 20 3 1
578 4 2 1 1 1 9 1
579 1 1 1 1 75 1 1
579 2 2 1 1 77 2 1
580 1 2 1 1 49 1 2
580 2 1 7 2 43 2 2
580 3 2 7 2 13 3 2
580 4 1 7 2 11 3 2
580 5 1 7 2 10 10 2
581 1 1 1 1 68 1 1
581 2 2 1 1 61 2 1
582 1 1 1 1 80 1 1
582 2 2 1 1 73 2 1
583 1 1 1 1 71 1 1
583 2 2 1 1 69 2 1
584 1 1 1 1 82 1 1
584 2 2 1 1 81 2 1
585 1 1 1 1 43 1 2
585 2 2 1 1 18 3 2
586 1 1 1 1 21 1 1
586 2 1 1 1 62 10 1
587 1 1 2 1 51 1 1
587 2 2 2 1 33 2 1
588 1 2 2 1 50 1 1
588 2 2 2 1 13 3 1
588 3 2 2 1 67 5 1
