Hhindex,pernum,sex,race,sthn,age,relate,ownership,householdsize
6088,1,1,1,1,51,1,2,3
6088,2,2,1,1,43,2,2,3
6088,3,1,1,1,16,3,2,3
6089,1,2,1,1,39,1,1,2
6089,2,2,1,1,31,11,1,2
6090,1,2,6,1,32,1,2,3
6090,2,1,1,2,30,2,2,3
6090,3,1,8,2,7,3,2,3
6091,1,2,1,1,25,1,2,2
6091,2,1,1,5,2,3,2,2
6092,1,1,6,1,55,1,2,4
6092,2,2,6,1,44,2,2,4
6092,3,1,6,1,18,3,2,4
6092,4,2,6,1,16,3,2,4
6093,1,1,1,1,60,1,1,2
6093,2,2,1,1,52,2,1,2
6094,1,2,1,1,26,1,2,3
6094,2,2,1,1,3,3,2,3
6094,3,1,1,1,1,3,2,3
6095,1,1,1,1,35,1,1,4
6095,2,2,1,1,33,2,1,4
6095,3,1,1,1,8,3,1,4
6095,4,2,1,1,5,3,1,4
6096,1,2,4,1,37,1,1,4
6096,2,1,4,1,64,2,1,4
6096,3,2,4,1,58,5,1,4
6096,4,2,4,1,33,7,1,4
6097,1,2,1,1,81,1,1,4
6097,2,2,1,1,49,3,1,4
6097,3,1,1,1,50,4,1,4
6097,4,2,4,1,10,9,1,4
6098,1,2,1,1,60,1,1,4
6098,2,1,1,1,62,2,1,4
6098,3,2,1,1,20,3,1,4
6098,4,2,1,1,13,9,1,4
6099,1,1,1,1,74,1,1,2
6099,2,2,1,1,75,2,1,2
6100,1,1,7,2,29,1,2,3
6100,2,1,7,2,60,5,2,3
6100,3,2,7,2,55,5,2,3
6101,1,1,1,2,50,1,2,2
6101,2,2,1,2,55,2,2,2
6102,1,1,1,2,41,1,1,3
6102,2,2,1,1,36,2,1,3
6102,3,1,1,1,3,3,1,3
6103,1,1,1,1,59,1,1,4
6103,2,2,1,1,54,2,1,4
6103,3,1,1,1,18,3,1,4
6103,4,2,1,1,19,12,1,4
6104,1,2,1,1,26,1,2,3
6104,2,1,1,1,30,2,2,3
6104,3,1,1,1,5,3,2,3
6105,1,1,2,1,31,1,2,2
6105,2,2,6,1,31,2,2,2
6106,1,1,1,1,69,1,1,2
6106,2,2,1,1,71,2,1,2
6107,1,1,5,1,61,1,1,3
6107,2,2,5,1,59,2,1,3
6107,3,1,5,1,23,3,1,3
6108,1,2,1,1,64,1,1,2
6108,2,1,1,1,70,2,1,2
6109,1,1,1,1,69,1,1,2
6109,2,2,1,1,63,2,1,2
6110,1,1,4,1,55,1,1,3
6110,2,2,4,1,52,2,1,3
6110,3,2,4,1,13,3,1,3
6111,1,1,7,2,29,1,2,3
6111,2,2,1,1,32,11,2,3
6111,3,2,8,1,12,12,2,3
6112,1,1,1,1,63,1,1,2
6112,2,2,1,1,62,2,1,2
6113,1,1,1,1,57,1,1,2
6113,2,2,1,1,55,2,1,2
6114,1,1,2,1,74,1,1,3
6114,2,2,5,1,73,2,1,3
6114,3,1,5,1,49,3,1,3
6115,1,1,1,2,36,1,1,2
6115,2,2,1,2,48,2,1,2
6116,1,2,1,2,54,1,2,2
6116,2,1,1,2,57,2,2,2
6117,1,2,1,1,60,1,2,2
6117,2,1,1,1,61,2,2,2
6118,1,1,7,5,31,1,2,3
6118,2,2,1,1,27,2,2,3
6118,3,2,1,5,5,3,2,3
6119,1,1,6,1,62,1,1,4
6119,2,2,6,1,61,2,1,4
6119,3,1,6,1,30,3,1,4
6119,4,2,4,1,25,4,1,4
6120,1,1,1,2,56,1,1,3
6120,2,1,1,2,22,3,1,3
6120,3,2,1,2,20,3,1,3
6121,1,1,1,1,73,1,1,2
6121,2,2,1,1,72,2,1,2
6122,1,2,1,1,53,1,1,2
6122,2,1,1,1,59,2,1,2
6123,1,2,1,1,21,1,2,2
6123,2,1,1,1,25,2,2,2
6124,1,1,1,1,62,1,1,2
6124,2,2,6,1,66,2,1,2
6125,1,2,1,1,43,1,1,4
6125,2,1,1,1,48,2,1,4
6125,3,2,1,1,15,3,1,4
6125,4,1,1,1,13,3,1,4
6126,1,1,1,1,39,1,2,4
6126,2,2,1,1,34,2,2,4
6126,3,1,1,1,5,3,2,4
6126,4,2,1,1,2,3,2,4
6127,1,2,6,1,82,1,2,2
6127,2,1,6,1,51,3,2,2
6128,1,2,1,1,35,1,2,2
6128,2,1,1,1,5,3,2,2
6129,1,2,1,1,61,1,1,2
6129,2,1,1,1,70,2,1,2
6130,1,2,1,1,67,1,1,3
6130,2,2,1,1,8,9,1,3
6130,3,2,1,1,7,9,1,3
6131,1,2,1,1,55,1,1,3
6131,2,1,1,1,58,2,1,3
6131,3,2,1,1,94,5,1,3
6132,1,1,4,1,54,1,1,4
6132,2,2,4,1,49,2,1,4
6132,3,2,4,1,17,3,1,4
6132,4,1,4,1,14,3,1,4
6133,1,2,1,1,24,1,2,3
6133,2,1,1,1,24,2,2,3
6133,3,1,1,1,2,3,2,3
6134,1,1,1,2,78,1,1,2
6134,2,2,1,2,79,2,1,2
6135,1,1,1,1,49,1,1,3
6135,2,2,1,1,12,3,1,3
6135,3,2,1,1,50,11,1,3
6136,1,2,1,1,36,1,1,4
6136,2,1,1,1,32,2,1,4
6136,3,2,1,1,13,3,1,4
6136,4,1,1,1,7,3,1,4
6137,1,2,2,1,43,1,1,2
6137,2,1,2,1,47,11,1,2
6138,1,2,1,1,45,1,2,3
6138,2,1,1,1,20,3,2,3
6138,3,1,1,1,10,3,2,3
6139,1,2,1,1,37,1,1,2
6139,2,2,1,1,15,3,1,2
6140,1,2,1,1,56,1,1,2
6140,2,1,1,1,55,2,1,2
6141,1,1,1,1,57,1,1,3
6141,2,2,1,1,56,2,1,3
6141,3,2,1,1,57,12,1,3
6142,1,1,1,1,53,1,1,2
6142,2,2,1,1,72,5,1,2
6143,1,2,1,1,36,1,1,3
6143,2,1,1,1,49,2,1,3
6143,3,1,1,1,14,3,1,3
6144,1,2,1,1,24,1,2,3
6144,2,1,1,1,25,2,2,3
6144,3,2,1,1,3,3,2,3
6145,1,2,1,1,76,1,1,2
6145,2,1,1,1,71,2,1,2
6146,1,2,1,1,26,1,1,3
6146,2,1,1,1,34,2,1,3
6146,3,2,1,1,3,3,1,3
6147,1,1,1,1,33,1,1,3
6147,2,2,1,1,31,2,1,3
6147,3,1,1,1,1,3,1,3
6148,1,2,1,1,57,1,1,2
6148,2,1,1,1,35,3,1,2
6149,1,2,1,1,38,1,1,4
6149,2,1,1,1,39,2,1,4
6149,3,1,1,1,9,3,1,4
6149,4,2,1,1,6,3,1,4
6150,1,2,3,1,75,1,1,2
6150,2,2,3,1,27,9,1,2
6151,1,1,1,1,59,1,1,2
6151,2,2,1,1,58,2,1,2
6152,1,1,7,2,42,1,1,4
6152,2,2,7,2,35,2,1,4
6152,3,2,7,2,8,3,1,4
6152,4,1,7,2,4,3,1,4
6153,1,1,7,2,29,1,2,2
6153,2,2,7,5,37,11,2,2
6154,1,2,1,2,52,1,1,3
6154,2,1,1,2,25,3,1,3
6154,3,1,1,2,20,3,1,3
6155,1,1,1,1,66,1,1,3
6155,2,2,1,1,66,2,1,3
6155,3,1,1,1,21,12,1,3
6156,1,2,1,1,36,1,2,3
6156,2,2,1,1,6,3,2,3
6156,3,2,1,5,26,11,2,3
6157,1,1,1,1,57,1,1,3
6157,2,2,1,1,51,2,1,3
6157,3,2,1,1,21,3,1,3
6158,1,1,1,1,57,1,1,4
6158,2,2,1,1,56,2,1,4
6158,3,2,1,1,34,3,1,4
6158,4,1,1,1,26,3,1,4
6159,1,1,1,1,61,1,2,2
6159,2,2,1,1,60,2,2,2
6160,1,2,1,1,62,1,1,2
6160,2,1,1,1,68,2,1,2
6161,1,2,2,1,59,1,1,3
6161,2,2,2,1,37,10,1,3
6161,3,1,2,1,11,10,1,3
6162,1,1,1,1,63,1,1,2
6162,2,2,1,1,58,2,1,2
6163,1,2,7,2,32,1,2,4
6163,2,1,7,2,37,2,2,4
6163,3,2,7,2,13,3,2,4
6163,4,2,7,2,10,3,2,4
6164,1,1,2,1,54,1,1,2
6164,2,2,2,1,57,2,1,2
6165,1,2,7,2,58,1,1,3
6165,2,1,7,2,72,2,1,3
6165,3,1,7,2,13,9,1,3
6166,1,1,1,1,43,1,1,4
6166,2,2,1,1,41,2,1,4
6166,3,2,1,1,18,3,1,4
6166,4,1,1,1,12,3,1,4
6167,1,2,1,1,47,1,1,3
6167,2,1,1,1,44,2,1,3
6167,3,1,1,1,9,3,1,3
6168,1,2,2,1,28,1,2,2
6168,2,2,2,1,2,3,2,2
6169,1,1,1,1,66,1,2,2
6169,2,1,1,1,72,7,2,2
6170,1,1,4,1,75,1,1,3
6170,2,2,5,1,68,2,1,3
6170,3,1,5,1,94,6,1,3
6171,1,1,1,1,39,1,2,2
6171,2,2,1,1,38,2,2,2
6172,1,1,6,1,54,1,2,4
6172,2,2,6,1,43,2,2,4
6172,3,1,6,1,5,3,2,4
6172,4,1,6,1,11,3,2,4
6173,1,1,8,1,68,1,1,2
6173,2,2,1,1,44,2,1,2
6174,1,2,2,1,48,1,2,2
6174,2,2,2,1,17,3,2,2
6175,1,1,1,1,61,1,1,2
6175,2,2,1,1,60,2,1,2
6176,1,2,1,1,53,1,1,2
6176,2,1,1,1,56,2,1,2
6177,1,2,1,1,65,1,1,3
6177,2,1,1,1,55,2,1,3
6177,3,2,1,1,13,10,1,3
6178,1,1,1,1,57,1,1,2
6178,2,2,7,2,59,2,1,2
6179,1,2,3,1,74,1,1,2
6179,2,1,3,1,77,2,1,2
6180,1,1,5,1,40,1,2,3
6180,2,2,5,1,40,2,2,3
6180,3,2,5,1,9,3,2,3
6181,1,2,1,1,71,1,2,2
6181,2,1,1,1,49,3,2,2
6182,1,1,1,1,69,1,1,2
6182,2,2,1,1,68,2,1,2
6183,1,1,1,1,62,1,1,4
6183,2,2,1,1,59,2,1,4
6183,3,2,1,1,32,3,1,4
6183,4,2,1,2,11,9,1,4
6184,1,2,1,1,43,1,1,2
6184,2,1,1,2,13,3,1,2
6185,1,1,1,1,63,1,1,2
6185,2,2,1,1,68,2,1,2
6186,1,2,1,3,80,1,1,3
6186,2,1,1,1,76,2,1,3
6186,3,1,1,3,47,3,1,3
6187,1,1,1,1,46,1,1,4
6187,2,2,1,1,42,2,1,4
6187,3,2,1,1,13,3,1,4
6187,4,2,1,1,11,3,1,4
6188,1,1,1,1,67,1,1,2
6188,2,2,1,1,67,2,1,2
6189,1,2,1,1,59,1,1,2
6189,2,1,1,1,51,2,1,2
6190,1,2,1,1,66,1,1,2
6190,2,1,1,1,69,2,1,2
6191,1,1,1,1,55,1,1,2
6191,2,1,1,1,26,3,1,2
6192,1,1,1,1,65,1,1,2
6192,2,2,1,1,63,2,1,2
6193,1,2,1,1,71,1,1,2
6193,2,1,1,1,72,2,1,2
6194,1,2,1,1,49,1,1,4
6194,2,1,6,1,54,2,1,4
6194,3,1,8,1,15,3,1,4
6194,4,2,8,1,12,3,1,4
6195,1,1,1,1,46,1,1,2
6195,2,2,1,1,21,3,1,2
6196,1,2,1,2,39,1,2,3
6196,2,2,1,2,17,3,2,3
6196,3,1,1,2,13,3,2,3
6197,1,2,1,2,30,1,1,4
6197,2,1,1,2,33,2,1,4
6197,3,1,1,2,12,3,1,4
6197,4,1,1,2,9,3,1,4
6198,1,2,1,1,22,1,2,4
6198,2,1,1,1,23,11,2,4
6198,3,2,1,1,23,11,2,4
6198,4,1,6,1,22,11,2,4
6199,1,2,1,2,52,1,1,3
6199,2,1,1,2,20,3,1,3
6199,3,2,1,2,72,5,1,3
6200,1,2,1,1,53,1,1,3
6200,2,2,1,2,29,3,1,3
6200,3,2,1,2,27,3,1,3
6201,1,2,1,2,75,1,2,2
6201,2,1,1,2,52,3,2,2
6202,1,1,1,1,94,1,1,2
6202,2,2,1,1,86,2,1,2
6203,1,2,1,1,75,1,1,4
6203,2,2,1,1,35,12,1,4
6203,3,2,1,1,18,12,1,4
6203,4,1,1,1,17,12,1,4
6204,1,1,1,1,55,1,1,2
6204,2,2,1,1,58,2,1,2
6205,1,1,1,1,65,1,1,2
6205,2,2,1,1,60,2,1,2
6206,1,2,1,1,87,1,2,2
6206,2,1,1,1,81,2,2,2
6207,1,2,2,1,34,1,2,3
6207,2,1,2,1,2,3,2,3
6207,3,2,2,1,1,3,2,3
6208,1,2,7,5,61,1,2,3
6208,2,1,7,5,31,3,2,3
6208,3,2,7,5,19,3,2,3
6209,1,1,1,1,65,1,1,2
6209,2,2,1,1,59,2,1,2
6210,1,2,1,1,94,1,2,2
6210,2,2,1,1,94,12,2,2
6211,1,1,1,1,73,1,1,2
6211,2,2,1,1,45,3,1,2
6212,1,2,2,1,64,1,2,2
6212,2,1,2,1,53,2,2,2
6213,1,1,1,1,61,1,1,3
6213,2,2,1,1,57,2,1,3
6213,3,2,1,1,22,3,1,3
6214,1,1,1,1,31,1,1,3
6214,2,1,1,1,32,11,1,3
6214,3,1,1,1,31,12,1,3
6215,1,1,6,1,57,1,2,3
6215,2,2,6,1,54,2,2,3
6215,3,1,6,1,19,3,2,3
6216,1,1,1,1,57,1,1,3
6216,2,2,1,1,55,2,1,3
6216,3,1,1,1,22,3,1,3
6217,1,1,1,1,36,1,2,4
6217,2,2,6,1,35,2,2,4
6217,3,1,8,1,8,3,2,4
6217,4,1,8,1,3,3,2,4
6218,1,1,1,1,63,1,1,2
6218,2,2,1,1,60,2,1,2
6219,1,1,1,1,76,1,1,2
6219,2,2,1,1,65,2,1,2
6220,1,2,1,1,31,1,2,3
6220,2,1,1,1,21,2,2,3
6220,3,2,1,1,3,3,2,3
6221,1,1,1,1,70,1,1,2
6221,2,2,1,1,71,2,1,2
6222,1,1,1,1,35,1,1,2
6222,2,2,1,1,32,2,1,2
6223,1,1,1,1,34,1,1,4
6223,2,2,1,1,31,2,1,4
6223,3,1,1,1,4,3,1,4
6223,4,1,1,1,2,3,1,4
6224,1,1,1,1,79,1,2,2
6224,2,2,1,1,62,2,2,2
6225,1,1,1,1,59,1,2,2
6225,2,2,1,1,58,2,2,2
6226,1,1,6,1,57,1,1,3
6226,2,2,6,1,55,2,1,3
6226,3,1,6,1,25,3,1,3
6227,1,1,1,1,65,1,1,2
6227,2,2,1,1,65,2,1,2
6228,1,1,4,1,36,1,2,2
6228,2,1,1,1,43,11,2,2
6229,1,1,1,1,65,1,1,2
6229,2,2,1,1,94,5,1,2
6230,1,1,2,1,63,1,1,2
6230,2,2,8,5,59,2,1,2
6231,1,2,2,1,58,1,1,4
6231,2,1,1,1,14,3,1,4
6231,3,1,2,1,18,9,1,4
6231,4,2,1,1,20,12,1,4
6232,1,1,1,1,73,1,1,2
6232,2,2,1,2,66,2,1,2
6233,1,1,1,1,22,1,2,2
6233,2,2,1,1,22,11,2,2
6234,1,1,1,1,71,1,1,2
6234,2,2,1,1,69,2,1,2
6235,1,1,1,1,56,1,1,3
6235,2,2,1,1,51,2,1,3
6235,3,2,8,1,15,3,1,3
6236,1,1,1,1,31,1,2,3
6236,2,2,1,3,9,3,2,3
6236,3,2,1,3,51,5,2,3
6237,1,1,1,1,60,1,1,2
6237,2,2,1,1,59,2,1,2
6238,1,1,1,1,70,1,1,2
6238,2,1,1,1,32,11,1,2
6239,1,2,1,1,48,1,1,4
6239,2,1,1,1,50,2,1,4
6239,3,1,1,1,15,3,1,4
6239,4,1,1,1,14,3,1,4
6240,1,1,1,1,86,1,1,2
6240,2,2,1,1,78,2,1,2
6241,1,2,1,1,57,1,1,3
6241,2,2,1,5,15,3,1,3
6241,3,1,1,1,9,3,1,3
6242,1,2,1,1,33,1,1,2
6242,2,1,1,1,35,2,1,2
6243,1,2,1,1,36,1,1,3
6243,2,2,1,1,41,11,1,3
6243,3,1,1,1,36,12,1,3
6244,1,2,2,1,89,1,1,3
6244,2,2,2,1,55,3,1,3
6244,3,1,2,1,30,9,1,3
6245,1,1,1,1,84,1,1,2
6245,2,2,1,1,74,2,1,2
6246,1,2,1,1,55,1,1,4
6246,2,1,1,1,55,2,1,4
6246,3,1,1,1,31,3,1,4
6246,4,1,1,1,24,3,1,4
6247,1,1,1,1,29,1,2,2
6247,2,2,1,2,24,11,2,2
6248,1,1,1,2,67,1,1,2
6248,2,2,1,2,66,2,1,2
6249,1,1,1,1,65,1,1,3
6249,2,2,1,1,62,2,1,3
6249,3,1,1,1,38,3,1,3
6250,1,2,1,1,55,1,1,3
6250,2,1,1,1,41,2,1,3
6250,3,2,1,1,17,3,1,3
6251,1,1,5,1,77,1,1,2
6251,2,2,1,1,65,2,1,2
6252,1,1,4,1,61,1,1,2
6252,2,2,1,1,67,2,1,2
6253,1,2,1,1,53,1,1,2
6253,2,1,1,1,16,3,1,2
6254,1,2,1,1,47,1,1,4
6254,2,1,1,1,45,2,1,4
6254,3,2,1,1,6,3,1,4
6254,4,2,1,1,5,3,1,4
6255,1,2,1,1,62,1,1,2
6255,2,1,1,1,62,2,1,2
6256,1,1,1,1,56,1,1,2
6256,2,2,7,2,55,2,1,2
6257,1,1,1,1,60,1,1,4
6257,2,2,1,1,58,2,1,4
6257,3,1,1,1,22,3,1,4
6257,4,1,1,1,20,3,1,4
6258,1,1,1,2,43,1,2,2
6258,2,1,1,2,20,3,2,2
6259,1,2,1,1,58,1,1,2
6259,2,1,1,1,61,2,1,2
6260,1,2,2,1,87,1,1,3
6260,2,2,2,1,69,3,1,3
6260,3,2,2,1,44,9,1,3
6261,1,2,1,1,51,1,2,2
6261,2,1,1,1,61,2,2,2
6262,1,1,1,1,68,1,1,2
6262,2,2,1,1,63,2,1,2
6263,1,2,1,1,33,1,1,2
6263,2,1,1,1,42,2,1,2
6264,1,2,1,1,29,1,2,2
6264,2,1,1,1,38,2,2,2
6265,1,1,1,1,67,1,1,2
6265,2,2,1,1,65,2,1,2
6266,1,2,1,5,58,1,1,2
6266,2,1,1,5,47,2,1,2
6267,1,2,7,2,66,1,1,2
6267,2,1,7,2,25,3,1,2
6268,1,1,1,1,65,1,1,2
6268,2,2,1,1,65,2,1,2
6269,1,1,1,1,70,1,1,2
6269,2,2,1,2,67,2,1,2
6270,1,2,2,1,66,1,1,4
6270,2,2,2,1,39,3,1,4
6270,3,1,2,1,19,9,1,4
6270,4,2,2,1,16,9,1,4
6271,1,2,1,1,40,1,1,2
6271,2,1,1,1,46,11,1,2
6272,1,2,1,1,28,1,2,2
6272,2,1,1,1,31,2,2,2
6273,1,1,1,1,49,1,1,3
6273,2,1,1,1,60,7,1,3
6273,3,2,1,1,81,10,1,3
6274,1,1,1,1,46,1,1,3
6274,2,2,6,1,49,2,1,3
6274,3,1,8,1,6,3,1,3
6275,1,1,1,1,84,1,1,2
6275,2,2,1,1,79,2,1,2
6276,1,1,5,1,40,1,1,2
6276,2,2,4,1,38,2,1,2
6277,1,1,1,1,53,1,2,2
6277,2,2,1,1,47,2,2,2
6278,1,1,1,1,53,1,1,3
6278,2,2,1,5,47,2,1,3
6278,3,2,1,1,17,3,1,3
6279,1,1,1,1,42,1,2,4
6279,2,2,1,1,44,2,2,4
6279,3,1,1,1,14,3,2,4
6279,4,1,1,1,12,3,2,4
6280,1,2,1,1,68,1,2,2
6280,2,1,1,1,38,3,2,2
6281,1,1,1,1,26,1,2,3
6281,2,2,1,1,24,2,2,3
6281,3,2,1,1,1,3,2,3
6282,1,1,1,1,53,1,1,2
6282,2,2,1,1,62,2,1,2
6283,1,1,1,1,36,1,2,3
6283,2,2,4,1,35,2,2,3
6283,3,2,8,1,2,3,2,3
6284,1,1,1,1,48,1,1,4
6284,2,2,1,1,49,2,1,4
6284,3,1,1,1,14,3,1,4
6284,4,1,1,1,12,3,1,4
6285,1,2,2,1,44,1,1,3
6285,2,1,2,1,46,2,1,3
6285,3,2,2,1,18,3,1,3
6286,1,2,1,1,47,1,2,3
6286,2,1,1,1,18,3,2,3
6286,3,2,1,1,15,3,2,3
6287,1,1,1,1,68,1,1,4
6287,2,2,1,1,61,2,1,4
6287,3,2,1,1,39,3,1,4
6287,4,1,1,1,43,12,1,4
6288,1,1,1,1,67,1,1,2
6288,2,2,1,1,67,2,1,2
6289,1,2,1,1,69,1,1,2
6289,2,2,1,2,74,11,1,2
6290,1,1,1,1,23,1,1,3
6290,2,1,1,1,4,3,1,3
6290,3,1,1,1,25,10,1,3
6291,1,2,1,1,59,1,1,3
6291,2,2,1,1,28,3,1,3
6291,3,1,1,1,2,9,1,3
6292,1,2,1,1,54,1,1,2
6292,2,1,1,2,55,2,1,2
6293,1,2,6,1,33,1,1,2
6293,2,1,1,1,38,2,1,2
6294,1,2,6,1,50,1,1,3
6294,2,1,6,1,59,2,1,3
6294,3,1,6,1,19,3,1,3
6295,1,1,1,1,74,1,1,2
6295,2,2,1,1,64,2,1,2
6296,1,1,1,1,34,1,1,4
6296,2,2,1,5,31,2,1,4
6296,3,1,1,5,3,3,1,4
6296,4,2,1,5,1,3,1,4
6297,1,1,1,1,66,1,1,2
6297,2,2,6,1,65,2,1,2
6298,1,1,1,1,82,1,1,2
6298,2,2,1,1,76,2,1,2
6299,1,1,1,1,71,1,1,2
6299,2,2,1,1,72,2,1,2
6300,1,1,1,1,27,1,2,2
6300,2,1,1,1,27,11,2,2
6301,1,1,8,1,56,1,1,3
6301,2,2,1,1,51,2,1,3
6301,3,1,1,1,23,3,1,3
6302,1,1,8,1,68,1,1,2
6302,2,2,1,1,64,2,1,2
6303,1,2,1,1,94,1,1,2
6303,2,1,1,1,57,12,1,2
6304,1,1,1,1,82,1,1,3
6304,2,2,1,1,79,2,1,3
6304,3,1,1,1,52,3,1,3
6305,1,1,1,1,58,1,1,2
6305,2,2,1,1,56,2,1,2
6306,1,2,1,2,45,1,2,3
6306,2,1,1,2,16,3,2,3
6306,3,2,1,2,12,3,2,3
6307,1,1,1,1,73,1,1,2
6307,2,2,1,1,67,2,1,2
6308,1,1,1,1,32,1,1,4
6308,2,2,1,1,32,2,1,4
6308,3,2,1,1,3,3,1,4
6308,4,1,1,1,1,3,1,4
6309,1,1,7,2,55,1,2,4
6309,2,2,7,2,53,2,2,4
6309,3,2,7,2,27,3,2,4
6309,4,2,7,2,4,9,2,4
6310,1,1,1,1,48,1,1,2
6310,2,2,1,2,50,2,1,2
6311,1,1,1,1,45,1,1,3
6311,2,2,1,1,47,2,1,3
6311,3,2,1,1,16,3,1,3
6312,1,1,2,1,94,1,1,3
6312,2,2,2,1,57,3,1,3
6312,3,1,2,1,51,12,1,3
6313,1,1,1,1,72,1,1,2
6313,2,2,1,1,72,2,1,2
6314,1,1,1,2,43,1,2,2
6314,2,2,1,5,44,11,2,2
6315,1,2,2,1,39,1,2,4
6315,2,2,8,2,17,3,2,4
6315,3,1,8,2,13,3,2,4
6315,4,1,1,2,36,11,2,4
6316,1,1,4,1,58,1,1,4
6316,2,2,4,1,58,2,1,4
6316,3,2,4,1,27,3,1,4
6316,4,2,4,1,21,3,1,4
6317,1,2,1,1,69,1,2,3
6317,2,2,1,1,51,3,2,3
6317,3,1,1,1,18,9,2,3
6318,1,1,1,1,37,1,1,2
6318,2,2,1,1,34,2,1,2
6319,1,2,1,2,49,1,2,3
6319,2,2,1,2,18,3,2,3
6319,3,1,1,2,16,3,2,3
6320,1,1,1,1,51,1,1,2
6320,2,2,1,1,49,2,1,2
6321,1,1,1,1,75,1,1,2
6321,2,2,1,1,68,2,1,2
6322,1,1,4,1,57,1,1,4
6322,2,2,4,1,55,2,1,4
6322,3,1,4,1,26,3,1,4
6322,4,1,4,1,12,3,1,4
6323,1,2,1,1,64,1,1,3
6323,2,1,1,1,63,2,1,3
6323,3,1,1,1,32,3,1,3
6324,1,2,1,1,51,1,1,2
6324,2,1,1,1,23,3,1,2
6325,1,2,1,1,59,1,2,2
6325,2,1,8,1,63,2,2,2
6326,1,1,1,1,65,1,1,2
6326,2,2,1,1,66,2,1,2
6327,1,1,1,1,58,1,2,2
6327,2,2,1,1,58,2,2,2
6328,1,2,1,2,47,1,1,3
6328,2,1,1,2,55,2,1,3
6328,3,2,1,2,16,3,1,3
6329,1,2,1,1,48,1,1,4
6329,2,1,1,1,48,2,1,4
6329,3,2,1,1,19,3,1,4
6329,4,1,1,1,14,3,1,4
6330,1,2,1,1,45,1,1,2
6330,2,1,1,1,63,2,1,2
6331,1,1,1,1,72,1,1,3
6331,2,2,1,1,38,3,1,3
6331,3,1,1,1,8,9,1,3
6332,1,2,1,1,54,1,2,3
6332,2,2,1,1,24,3,2,3
6332,3,2,1,1,44,10,2,3
6333,1,1,1,1,46,1,2,2
6333,2,2,1,1,46,11,2,2
6334,1,2,1,2,42,1,2,2
6334,2,2,1,2,4,3,2,2
6335,1,2,1,1,57,1,1,2
6335,2,1,1,1,57,2,1,2
6336,1,1,1,1,36,1,1,2
6336,2,2,1,1,36,2,1,2
6337,1,1,1,1,47,1,2,4
6337,2,2,1,1,44,2,2,4
6337,3,1,1,1,20,3,2,4
6337,4,2,1,1,20,12,2,4
6338,1,2,1,1,38,1,2,4
6338,2,1,1,1,31,2,2,4
6338,3,2,1,1,2,3,2,4
6338,4,1,1,1,1,3,2,4
6339,1,2,1,1,69,1,1,2
6339,2,1,1,1,42,3,1,2
6340,1,2,3,2,57,1,1,3
6340,2,1,1,2,62,2,1,3
6340,3,1,8,2,18,3,1,3
6341,1,2,1,1,30,1,2,4
6341,2,1,1,1,8,3,2,4
6341,3,1,1,1,6,3,2,4
6341,4,1,1,1,3,3,2,4
6342,1,2,1,2,48,1,2,2
6342,2,1,1,2,18,3,2,2
6343,1,2,2,1,51,1,2,3
6343,2,1,2,1,22,3,2,3
6343,3,2,2,1,94,12,2,3
6344,1,1,1,1,77,1,1,2
6344,2,2,1,1,68,2,1,2
6345,1,2,1,1,31,1,1,3
6345,2,1,1,1,33,2,1,3
6345,3,2,1,1,4,3,1,3
6346,1,2,1,2,37,1,2,2
6346,2,2,1,2,28,7,2,2
6347,1,2,1,1,57,1,1,3
6347,2,1,1,1,56,2,1,3
6347,3,2,1,1,29,3,1,3
6348,1,1,4,1,68,1,1,2
6348,2,2,4,1,62,2,1,2
6349,1,2,1,1,88,1,1,2
6349,2,2,1,1,52,3,1,2
6350,1,2,1,2,68,1,2,2
6350,2,1,1,5,61,2,2,2
6351,1,2,1,1,44,1,1,3
6351,2,1,1,1,58,2,1,3
6351,3,2,1,1,20,3,1,3
6352,1,2,1,1,41,1,1,4
6352,2,1,7,2,39,2,1,4
6352,3,1,8,2,5,3,1,4
6352,4,1,8,2,3,3,1,4
6353,1,2,2,1,31,1,1,4
6353,2,1,2,1,36,2,1,4
6353,3,1,2,1,1,3,1,4
6353,4,2,2,1,1,3,1,4
6354,1,1,1,1,87,1,1,2
6354,2,2,1,1,66,2,1,2
6355,1,1,1,1,49,1,1,4
6355,2,2,1,1,47,2,1,4
6355,3,2,1,1,16,3,1,4
6355,4,2,1,1,14,3,1,4
6356,1,2,2,1,65,1,1,4
6356,2,2,2,1,19,3,1,4
6356,3,2,2,1,17,3,1,4
6356,4,2,2,1,13,9,1,4
6357,1,1,1,1,43,1,1,2
6357,2,2,1,1,44,2,1,2
6358,1,2,1,1,40,1,1,4
6358,2,1,1,1,44,2,1,4
6358,3,2,1,1,8,3,1,4
6358,4,1,1,1,6,3,1,4
6359,1,2,7,5,26,1,2,4
6359,2,1,7,5,3,3,2,4
6359,3,1,7,5,2,3,2,4
6359,4,1,7,2,37,7,2,4
6360,1,1,1,1,59,1,2,4
6360,2,1,1,1,18,3,2,4
6360,3,1,1,1,15,3,2,4
6360,4,2,1,1,84,5,2,4
6361,1,1,1,1,44,1,1,4
6361,2,2,1,1,40,2,1,4
6361,3,2,1,1,18,3,1,4
6361,4,1,1,1,15,3,1,4
6362,1,2,1,2,67,1,1,3
6362,2,1,1,2,75,2,1,3
6362,3,1,1,2,41,3,1,3
6363,1,2,1,2,33,1,2,2
6363,2,1,1,1,33,2,2,2
